price,city,neighbourhood,bedrooms,bathrooms,surface_area,subcategory,latitude,longitude,furnished?,property_mortgaged?,lister_type,facade,price_per_meter_square
145000.0,tripoli,Alnejela,2.0,1.0,,Apartment,32.86926819999999,13.1110458,False,False,Owner,Unknown,
360000.0,Benghazi,Hawary,2.0,2.0,500.0,House,32.0437183,20.1343032,False,False,Owner,Unknown,720.0
420000.0,Benghazi,Tabalino,3.0,2.0,200.0,Apartment,32.0766476,20.058366,False,False,Agent,Unknown,2100.0
600000.0,tripoli,Salah Al Din,1.0,1.0,,Apartment,32.8310174,13.2141806,False,False,Owner,Unknown,
325000.0,tripoli,Al Jumhuriya,2.0,1.0,90.0,Apartment,32.8852668,13.1933389,False,False,Owner,Unknown,3611.1111111111113
1850000.0,tripoli,Al Sarraj,4.0,5.0,250.0,Villa,32.8219063,13.0760273,False,False,Owner,Unknown,7400.0
1250000.0,tripoli,Al Sarraj,4.0,5.0,200.0,Villa,32.8219063,13.0760273,False,False,Owner,Unknown,6250.0
200000.0,tripoli,Al Sarraj,3.0,2.0,,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,
6000000.0,tripoli,Al Siyahiya,6.0,6.0,300.0,Villa,32.8526931,13.0731459,False,False,Owner,Unknown,20000.0
850000.0,Benghazi,Hawary,3.0,4.0,250.0,Villa,32.0437183,20.1343032,False,False,Agent,Unknown,3400.0
2500000.0,tripoli,Salah Al Din,4.0,4.0,,Villa,32.8310174,13.2141806,False,False,Agent,Unknown,
2600000.0,tripoli,Al Sabaa,4.0,5.0,250.0,Villa,32.8560998,13.2620192,False,False,Agent,Unknown,10400.0
650000.0,tripoli,Al Sarraj,3.0,3.0,200.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,3250.0
290000.0,tripoli,Al Sarraj,3.0,3.0,164.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1768.2926829268292
280000.0,tripoli,Al Sarraj,3.0,3.0,166.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1686.7469879518073
270000.0,tripoli,Al Sarraj,3.0,3.0,155.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1741.9354838709678
800000.0,tripoli,Al Sarraj,4.0,5.0,230.0,Villa,32.8219063,13.0760273,False,False,Owner,Unknown,3478.2608695652175
4500000.0,Benghazi,Beloun,7.0,6.0,600.0,Villa,32.0656762,20.0836775,False,False,Owner,Unknown,7500.0
280000.0,tripoli,Al Sarraj,2.0,2.0,145.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1931.0344827586207
300000.0,tripoli,Al Sarraj,2.0,2.0,150.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,2000.0
250000.0,tripoli,Al Sarraj,2.0,2.0,125.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,2000.0
1800000.0,Benghazi,Hawary,7.0,7.0,,Villa,32.0437183,20.1343032,False,False,Owner,Unknown,
530000.0,tripoli,Ain Zara,3.0,5.0,176.0,Villa,32.816667,13.266667,False,False,Owner,Unknown,3011.3636363636365
270000.0,Benghazi,Al Fakat,3.0,2.0,460.0,House,31.9796248,20.0867019,False,False,Agent,Unknown,586.9565217391304
380000.0,Benghazi,Saida Aisha,3.0,2.0,170.0,Apartment,32.0547375,20.1194219,False,False,Agent,Unknown,2235.294117647059
160000.0,al khoms,Soap Factory,2.0,2.0,,Apartment,32.635892,14.2629807,False,False,Owner,Unknown,
450000.0,misratah,Airport Road,5.0,6.0,225.0,House,32.3417808,15.0671375,False,False,Owner,Unknown,2000.0
750000.0,misratah,Tripoli,7.0,7.0,500.0,House,28.625485,79.821091,False,False,Owner,Unknown,1500.0
260000.0,tripoli,Alnejela,3.0,2.0,,House,32.86926819999999,13.1110458,False,False,Owner,Unknown,
3650000.0,tripoli,Al Sarraj,2.0,3.0,180.0,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,20277.777777777777
350000.0,tripoli,Al Sarraj,2.0,2.0,140.0,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,2500.0
265000.0,tripoli,Al Sarraj,2.0,2.0,125.0,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,2120.0
700000.0,tripoli,Khalla Al Rashah,4.0,4.0,250.0,House,28.625485,79.821091,False,False,Owner,Unknown,2800.0
400000.0,tripoli,Al Hadba,3.0,3.0,207.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1932.3671497584542
750000.0,tripoli,Ain Zara,3.0,4.0,225.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3333.3333333333335
2000000.0,tripoli,Al Siyahiya,3.0,3.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4000.0
13000000.0,tripoli,Bin Ashour,3.0,3.0,540.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,24074.074074074073
4500000.0,Benghazi,Hawary,7.0,6.0,500.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,9000.0
390000.0,tripoli,Al Sarraj,3.0,3.0,180.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2166.6666666666665
135000.0,Benghazi,Qawarsheh,3.0,3.0,500.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,270.0
400000.0,Benghazi,Venice,3.0,2.0,160.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2500.0
800000.0,Benghazi,Venice,5.0,5.0,300.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2666.6666666666665
1300000.0,tripoli,Al Sarraj,4.0,5.0,180.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7222.222222222223
1450000.0,Benghazi,Venice,3.0,3.0,,Villa,28.625485,79.821091,False,False,Owner,Unknown,
550000.0,al khoms,Kraut,3.0,2.0,1090.0,House,28.625485,79.821091,False,False,Owner,Unknown,504.58715596330273
160000.0,Benghazi,River,3.0,2.0,125.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1280.0
150000.0,misratah,Airport Road,3.0,3.0,170.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,882.3529411764706
150000.0,tripoli,Airport Road,3.0,3.0,170.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,882.3529411764706
145000.0,tripoli,Airport Road,3.0,3.0,170.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,852.9411764705883
950000.0,tripoli,Al Siyahiya,3.0,2.0,200.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,4750.0
4500000.0,tripoli,Al Siyahiya,6.0,6.0,235.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,19148.936170212764
550000.0,Benghazi,Venice,4.0,2.0,125.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,4400.0
1800000.0,Benghazi,Hawary,4.0,4.0,300.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6000.0
525000.0,Benghazi,Tabalino,3.0,3.0,200.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,2625.0
4250000.0,tripoli,Al Sabaa,5.0,6.0,500.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,8500.0
1600000.0,tripoli,Al Sabaa,5.0,6.0,140.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,11428.57142857143
1450000.0,tripoli,Salah Al Din,5.0,5.0,400.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3625.0
3000000.0,Benghazi,Venice,7.0,7.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6000.0
1700000.0,tripoli,Al Sarraj,5.0,6.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,8292.682926829268
850000.0,tripoli,Janzour,3.0,2.0,143.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5944.055944055944
1500000.0,tripoli,Ain Zara,6.0,6.0,350.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,4285.714285714285
5500000.0,Benghazi,Venice,6.0,6.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,11000.0
320000.0,Benghazi,Saida Aisha,4.0,3.0,300.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1066.6666666666667
650000.0,tripoli,Ain Zara,5.0,4.0,176.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3693.181818181818
500000.0,tripoli,Khallet Al Furjan,4.0,2.0,500.0,House,28.625485,79.821091,False,False,Owner,Unknown,1000.0
250000.0,tripoli,Salah Al Din,2.0,2.0,1600.0,House,28.625485,79.821091,False,False,Owner,Unknown,156.25
850000.0,Benghazi,Hawary,3.0,4.0,250.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3400.0
135000.0,tripoli,Airport Road,2.0,2.0,130.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1038.4615384615386
350000.0,Benghazi,Hawary,3.0,3.0,250.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1400.0
280000.0,Benghazi,Tabalino,4.0,3.0,200.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,1400.0
1500000.0,tripoli,Ain Zara,7.0,6.0,350.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4285.714285714285
550000.0,tripoli,Al Sarraj,3.0,3.0,228.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2412.280701754386
980000.0,tripoli,Al Kreemia,3.0,4.0,200.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4900.0
2700000.0,tripoli,Al Sarraj,7.0,6.0,720.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3750.0
250000.0,tripoli,Al Kreemia,2.0,2.0,120.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2083.3333333333335
350000.0,tripoli,Al Sarraj,2.0,2.0,130.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2692.3076923076924
420000.0,Benghazi,Tabalino,4.0,3.0,200.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,2100.0
400000.0,Benghazi,Tikah,3.0,2.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,800.0
750000.0,tripoli,Al Hadba,7.0,6.0,144.0,House,28.625485,79.821091,False,False,Owner,Unknown,5208.333333333333
1550000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7560.975609756098
4000000.0,tripoli,Gorje,4.0,4.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,8000.0
365000.0,tripoli,Al Sarraj,3.0,2.0,162.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2253.0864197530864
1550000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7560.975609756098
1000000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4878.048780487805
1200000.0,tripoli,Al Sarraj,5.0,6.0,240.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5000.0
1750000.0,tripoli,Al Sarraj,5.0,6.0,225.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7777.777777777777
1100000.0,tripoli,Al Sarraj,6.0,6.0,156.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7051.282051282052
350000.0,Benghazi,Hawary,4.0,3.0,,Villa,28.625485,79.821091,False,False,Owner,Unknown,
1500000.0,tripoli,Al Sarraj,4.0,5.0,252.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5952.380952380952
300000.0,Benghazi,Benghazi,3.0,1.0,165.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,1818.1818181818182
180000.0,tripoli,Airport Road,3.0,3.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
450000.0,Benghazi,Ganfouda,4.0,4.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,900.0
360000.0,tripoli,Salah Al Din,4.0,3.0,200.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1800.0
385000.0,Benghazi,Gardens,3.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
550000.0,tripoli,Al Sarraj,3.0,2.0,190.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2894.7368421052633
390000.0,tripoli,Al Sarraj,3.0,3.0,165.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2363.6363636363635
610000.0,tripoli,Ain Zara,3.0,3.0,,House,28.625485,79.821091,False,False,Owner,Unknown,
850000.0,tripoli,Al Sarraj,3.0,3.0,228.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,3728.0701754385964
450000.0,tripoli,Alnejela,3.0,3.0,240.0,House,28.625485,79.821091,False,False,Owner,Unknown,1875.0
4500000.0,Benghazi,Beloun,5.0,5.0,1000.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,4500.0
350000.0,misratah,Kerzaz,3.0,3.0,244.0,House,28.625485,79.821091,False,False,Owner,Unknown,1434.4262295081967
430000.0,tripoli,Al Sarraj,3.0,3.0,180.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2388.8888888888887
1150000.0,tripoli,Al Sarraj,3.0,3.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5609.756097560976
1400000.0,tripoli,Al Sarraj,3.0,4.0,257.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5447.470817120623
1550000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7560.975609756098
300000.0,tripoli,Airport Road,3.0,5.0,240.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1250.0
475000.0,tripoli,Ain Zara,3.0,3.0,205.0,House,28.625485,79.821091,False,False,Owner,Unknown,2317.0731707317073
950000.0,tripoli,Al Sedra,6.0,6.0,230.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4130.434782608696
1650000.0,tripoli,Al Sarraj,4.0,7.0,280.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5892.857142857143
4000000.0,Benghazi,University,4.0,6.0,600.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6666.666666666667
440000.0,Benghazi,Gardens,3.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
850000.0,tripoli,Al Sarraj,3.0,3.0,185.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4594.594594594595
1900000.0,tripoli,Al Nofleen,4.0,3.0,230.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,8260.869565217392
1500000.0,tripoli,Ghut Shaal,7.0,4.0,300.0,House,28.625485,79.821091,False,False,Owner,Unknown,5000.0
5000000.0,Benghazi,Al Fuwayhat,6.0,6.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,10000.0
575000.0,tripoli,Al Sarraj,3.0,3.0,200.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2875.0
320000.0,tripoli,Al Sarraj,2.0,2.0,120.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2666.6666666666665
349000.0,Benghazi,Qawarsheh,3.0,2.0,,Villa,28.625485,79.821091,False,False,Owner,Unknown,
300000.0,Benghazi,River,3.0,2.0,250.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1200.0
195000.0,Benghazi,River,3.0,2.0,150.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1300.0
90000.0,misratah,Abu Rouiah,2.0,1.0,200.0,House,28.625485,79.821091,False,False,Owner,Unknown,450.0
5100000.0,tripoli,Al Sarraj,4.0,6.0,1093.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4666.056724611162
150000.0,Benghazi,Hay Qatar,3.0,2.0,125.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1200.0
1750000.0,misratah,Tripoli,4.0,4.0,350.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5000.0
750000.0,tripoli,Janzour,5.0,4.0,290.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2586.206896551724
480000.0,tripoli,Janzour,4.0,4.0,150.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3200.0
1650000.0,tripoli,Al Sarraj,5.0,6.0,223.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7399.103139013453
1000000.0,tripoli,Al Sarraj,5.0,6.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4878.048780487805
1750000.0,tripoli,Al Sarraj,5.0,6.0,220.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7954.545454545455
1850000.0,tripoli,Al Sarraj,5.0,6.0,223.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,8295.964125560538
390000.0,tripoli,Janzour,3.0,2.0,,House,28.625485,79.821091,False,False,Owner,Unknown,
625000.0,tripoli,Al Sarraj,5.0,6.0,182.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3434.065934065934
1550000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,7560.975609756098
3500000.0,tripoli,Souq Al Juma,5.0,6.0,300.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,11666.666666666666
3000000.0,tripoli,Al Sarraj,6.0,7.0,312.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,9615.384615384615
100000.0,tripoli,Al Hadba,2.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
325000.0,tripoli,Alnejela,3.0,2.0,240.0,House,28.625485,79.821091,False,False,Agent,Unknown,1354.1666666666667
3500000.0,tripoli,Zanata,4.0,4.0,485.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7216.494845360825
2500000.0,Benghazi,Gardens,4.0,4.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5000.0
1100000.0,tripoli,Al Sarraj,3.0,4.0,264.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4166.666666666667
1500000.0,tripoli,Ain Zara,7.0,6.0,350.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4285.714285714285
1850000.0,tripoli,Al Sarraj,4.0,6.0,250.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7400.0
625000.0,Al Zawiya,West Zawiya,5.0,6.0,400.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1562.5
210000.0,Benghazi,Hawary,3.0,2.0,120.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1750.0
270000.0,Benghazi,Hawary,3.0,2.0,160.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1687.5
225000.0,tripoli,Airport Road,3.0,2.0,190.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1184.2105263157894
550000.0,misratah,Timenah,4.0,3.0,,House,28.625485,79.821091,False,False,Owner,Unknown,
2000000.0,tripoli,Al Sabaa,6.0,4.0,320.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6250.0
500000.0,tripoli,Al Sarraj,3.0,2.0,170.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2941.176470588235
345000.0,tripoli,Al Sarraj,3.0,3.0,220.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,1568.1818181818182
1850000.0,tripoli,Al Sarraj,5.0,5.0,230.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,8043.478260869565
425000.0,tripoli,Al Sarraj,3.0,3.0,185.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,2297.2972972972975
1300000.0,Benghazi,Hawary,3.0,4.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2600.0
365000.0,Benghazi,Hawary,3.0,2.0,145.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,2517.2413793103447
890000.0,tripoli,Ain Zara,4.0,3.0,265.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3358.490566037736
890000.0,tripoli,Ain Zara,4.0,3.0,265.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3358.490566037736
300000.0,tripoli,Al Zawiya,2.0,1.0,100.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,3000.0
900000.0,Benghazi,River,3.0,3.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1800.0
625000.0,tripoli,Ain Zara,3.0,3.0,304.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2055.9210526315787
980000.0,tripoli,Ain Zara,3.0,2.0,260.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3769.230769230769
1960000.0,tripoli,Ain Zara,4.0,5.0,260.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7538.461538461538
330000.0,tripoli,Ain Zara,3.0,3.0,166.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1987.9518072289156
990000.0,tripoli,Ain Zara,7.0,7.0,166.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5963.855421686747
850000.0,Benghazi,Al Majouri,3.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
1250000.0,tripoli,Al Sarraj,4.0,4.0,,Villa,28.625485,79.821091,False,False,Owner,Unknown,
4500000.0,tripoli,Gorje,3.0,3.0,1017.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4424.778761061947
420000.0,tripoli,Al Sarraj,3.0,3.0,160.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2625.0
1600000.0,tripoli,Al Sarraj,4.0,5.0,285.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5614.035087719299
525000.0,tripoli,Al Sarraj,3.0,3.0,160.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,3281.25
1750000.0,tripoli,Al Sarraj,4.0,5.0,220.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7954.545454545455
600000.0,tripoli,Al Sarraj,3.0,3.0,220.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2727.2727272727275
1000000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4878.048780487805
770000.0,tripoli,Al Sarraj,5.0,5.0,180.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4277.777777777777
800000.0,tripoli,Ain Zara,3.0,2.0,185.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4324.324324324324
725000.0,tripoli,Airport Road,3.0,2.0,200.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,3625.0
400000.0,tripoli,Ain Zara,3.0,2.0,285.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1403.5087719298247
1250000.0,tripoli,Al Sarraj,4.0,5.0,185.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,6756.756756756757
4250000.0,Benghazi,Sidi Faraj,6.0,5.0,5000.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,850.0
350000.0,tripoli,Salah Al Din,2.0,3.0,300.0,House,28.625485,79.821091,False,False,Owner,Unknown,1166.6666666666667
625000.0,Al Zawiya,Al Zawiya,3.0,4.0,400.0,House,28.625485,79.821091,False,False,Owner,Unknown,1562.5
385000.0,tripoli,Alnejela,3.0,4.0,250.0,House,28.625485,79.821091,False,False,Agent,Unknown,1540.0
1650000.0,tripoli,Al Sarraj,5.0,5.0,235.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7021.276595744681
1300000.0,Benghazi,Hawary,3.0,5.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2600.0
890000.0,tripoli,Ain Zara,3.0,3.0,265.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3358.490566037736
525000.0,tripoli,Khallet Al Furjan,3.0,3.0,297.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1767.6767676767677
890000.0,tripoli,Al Sedra,5.0,4.0,228.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3903.5087719298244
800000.0,tripoli,Ain Zara,3.0,3.0,180.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4444.444444444444
850000.0,tripoli,Ain Zara,3.0,5.0,,Villa,28.625485,79.821091,False,False,Owner,Unknown,
950000.0,tripoli,Al Sedra,6.0,6.0,230.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4130.434782608696
475000.0,tripoli,Ain Zara,3.0,3.0,205.0,House,28.625485,79.821091,False,False,Owner,Unknown,2317.0731707317073
825000.0,tripoli,Ain Zara,3.0,4.0,160.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5156.25
265000.0,tripoli,Khallet Al Furjan,3.0,4.0,165.0,House,28.625485,79.821091,False,False,Owner,Unknown,1606.060606060606
400000.0,tripoli,Tripoli,3.0,3.0,207.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1932.3671497584542
600000.0,tripoli,Al Najila,2.0,2.0,300.0,House,28.625485,79.821091,False,False,Agent,Unknown,2000.0
1850000.0,tripoli,Al Mashtal,5.0,4.0,280.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6607.142857142857
250000.0,tripoli,Khallet Al Furjan,3.0,4.0,200.0,House,28.625485,79.821091,False,False,Owner,Unknown,1250.0
270000.0,tripoli,Al Sedra,2.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
2600000.0,tripoli,Al Hadba,4.0,4.0,570.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4561.403508771929
550000.0,tripoli,Airport Road,2.0,2.0,,Apartment,28.625485,79.821091,False,False,Owner,Unknown,
1550000.0,tripoli,Al Sarraj,4.0,5.0,205.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7560.975609756098
800000.0,tripoli,Al Sarraj,5.0,4.0,180.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4444.444444444444
950000.0,tripoli,Al Siyahiya,3.0,3.0,200.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,4750.0
1250000.0,tripoli,Abu Saleem,3.0,3.0,750.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,1666.6666666666667
4500000.0,tripoli,Al Siyahiya,6.0,4.0,235.0,Villa,28.625485,79.821091,False,False,Agent,Unknown,19148.936170212764
1500000.0,tripoli,Al Sarraj,4.0,5.0,250.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6000.0
1750000.0,tripoli,Janzour,5.0,6.0,315.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5555.555555555556
1140000.0,tripoli,Al Sarraj,4.0,5.0,200.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,5700.0
470000.0,tripoli,Alnejela,3.0,2.0,365.0,House,28.625485,79.821091,False,False,Owner,Unknown,1287.6712328767123
1250000.0,tripoli,Al Sarraj,5.0,6.0,190.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,6578.9473684210525
1080000.0,tripoli,Ain Zara,5.0,5.0,230.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,4695.652173913043
1900000.0,tripoli,Al Sarraj,5.0,6.0,241.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7883.817427385892
450000.0,tripoli,Al Sarraj,3.0,3.0,165.0,Apartment,28.625485,79.821091,False,False,Owner,Unknown,2727.2727272727275
4500000.0,tripoli,Al Siyahiya,5.0,6.0,265.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,16981.132075471698
580000.0,tripoli,Al Sarraj,4.0,4.0,220.0,Apartment,28.625485,79.821091,False,False,Agent,Unknown,2636.3636363636365
1100000.0,tripoli,Al Sarraj,4.0,3.0,430.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2558.139534883721
950000.0,tripoli,Al Sarraj,4.0,3.0,284.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3345.0704225352115
1400000.0,Benghazi,Al Fuwayhat,5.0,4.0,600.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,2333.3333333333335
2500000.0,tripoli,Al Sarraj,7.0,4.0,635.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3937.0078740157483
3500000.0,tripoli,Janzour,5.0,4.0,500.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,7000.0
1700000.0,tripoli,Al Sarraj,6.0,4.0,465.0,Villa,28.625485,79.821091,False,False,Owner,Unknown,3655.9139784946237
