url,price,location,attributes
https://ly.opensooq.com/en/search/274857049,"4,159,098 LYD","https://www.google.com/maps/search/?api=1&query=32.799439,13.243384&zoom=15","{'City': 'Tripoli', 'Neighborhood': ""Souq Al-Juma'a"", 'Bedrooms': '5 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '566 meter square', 'Land Area': '600 meter square', 'Number of Floors': '2 Floors', 'Building Age': '20+ years', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274856949,"890,000 LYD",N/A,{}
https://ly.opensooq.com/en/search/272966053,"10,000 LYD","https://www.google.com/maps/search/?api=1&query=32.304138,15.116025&zoom=15","{'City': 'Misrata', 'Neighborhood': 'Karzaz', 'Bedrooms': '5 Bedrooms', 'Bathrooms': '4 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '350 meter square', 'Land Area': '350 meter square', 'Number of Floors': '2 Floors', 'Building Age': '0 - 11 months', 'Facade': 'Northeast', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274856637,"4,586,705 LYD","https://www.google.com/maps/search/?api=1&query=32.790359,13.256211&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': '4 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '600 meter square', 'Land Area': '600 meter square', 'Number of Floors': '2 Floors', 'Building Age': 'Under Construction', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274855105,"135,000 LYD","https://www.google.com/maps/search/?api=1&query=32.696869,13.126509&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Airport Road', 'Bedrooms': '3 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Unfurnished', 'Surface Area': '86 meter square', 'Floor': 'Third Floor', 'Building Age': '0 - 11 months', 'Main Amenities': 'Installed Kitchen', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274854959,"33,339 LYD","https://www.google.com/maps/search/?api=1&query=32.755966,12.740716&zoom=15","{'City': 'Zawiya', 'Neighborhood': 'Other', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': 'More Than 6 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '400 meter square', 'Land Area': '2300 meter square', 'Building Age': '20+ years', 'Nearby': 'Mosque', 'Facade': 'Southern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274853533,"270,000 LYD","https://www.google.com/maps/search/?api=1&query=32.820032,13.372942&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Baesh', 'Bedrooms': '3 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Semi Furnished', 'Surface Area': '140 meter square', 'Land Area': '220 meter square', 'Number of Floors': '1 Floor', 'Building Age': '0 - 11 months', 'Facade': 'Southern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274852691,"175,000 LYD","https://www.google.com/maps/search/?api=1&query=32.119789,20.094101&zoom=15","{'City': 'Benghazi', 'Neighborhood': 'As-Sulmani Al-Sharqi', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '100 meter square', 'Floor': 'Fourth Floor', 'Building Age': '20+ years', 'Main Amenities': 'Balcony', 'Nearby': 'Mall / Shopping Center', 'Facade': 'Western', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274852087,"483,616 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '5 Bedrooms', 'Bathrooms': '5 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '400 meter square', 'Land Area': '350 meter square', 'Number of Floors': '2 Floors', 'Building Age': 'Under Construction', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274852051,"100,000,000 LYD","https://www.google.com/maps/search/?api=1&query=32.748631,13.333044&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Tajura', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '200 meter square', 'Land Area': '375 meter square', 'Number of Floors': '2 Floors', 'Building Age': '1 - 5 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274808571,"160,000 LYD","https://www.google.com/maps/search/?api=1&query=32.850731,13.239476&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Alfornaj', 'Bedrooms': 'Studio', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Unfurnished', 'Surface Area': '2 meter square', 'Floor': 'Second Floor', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274850123,"260,000 LYD","https://www.google.com/maps/search/?api=1&query=32.763944,13.140572&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Airport Road', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '177 meter square', 'Floor': 'Second Floor', 'Building Age': '1 - 5 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274847929,"380,000 LYD",N/A,"{'City': 'Benghazi', 'Neighborhood': ""Al-Sayeda A'esha"", 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '195 meter square', 'Floor': 'Second Floor', 'Building Age': '6 - 9 years', 'Facade': 'Western', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Reference ID': '3333', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274846881,"850,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '455 meter square', 'Land Area': '215 meter square', 'Number of Floors': '2 Floors', 'Building Age': '0 - 11 months', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Reference ID': '٧٨٨', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/273920791,"370,000 LYD","https://www.google.com/maps/search/?api=1&query=32.812401,13.070776&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Serraj', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '165 meter square', 'Floor': 'Third Floor', 'Building Age': '0 - 11 months', 'Nearby': 'Parking', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274845619,"370,000 LYD","https://www.google.com/maps/search/?api=1&query=32.778717,13.361871&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Baesh', 'Bedrooms': '2 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Furnished', 'Surface Area': '110 meter square', 'Land Area': '250 meter square', 'Number of Floors': '1 Floor', 'Building Age': '1 - 5 years', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274562515,"1,680,000 LYD","https://www.google.com/maps/search/?api=1&query=32.678741,13.195426&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Abu Saleem', 'Surface Area': '520 meter square', 'Land Area': '806 meter square', 'Number of Floors': '2 Floors', 'Building Age': '20+ years', 'Facade': 'Southeast', 'Property Status': 'Complete', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Whole Building for Sale'}"
https://ly.opensooq.com/en/search/273918873,"7,000,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Ras Hassan', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': '4 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '760 meter square', 'Land Area': '930 meter square', 'Number of Floors': '2 Floors', 'Building Age': '20+ years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274844943,"630,000 LYD","https://www.google.com/maps/search/?api=1&query=32.832814,13.213705&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Salah Al-Din', 'Bedrooms': '5 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Semi Furnished', 'Surface Area': '200 meter square', 'Floor': 'More than 10 floors', 'Building Age': '10 - 19 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274844495,"890,000 LYD",N/A,{}
https://ly.opensooq.com/en/search/274844279,"4,000,000 LYD","https://www.google.com/maps/search/?api=1&query=32.874431,13.130121&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Hai Alandalus', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': 'More Than 6 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '500 meter square', 'Land Area': '466 meter square', 'Number of Floors': '2 Floors', 'Building Age': '20+ years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274844021,"350,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Bab Bin Ghashier', 'Bedrooms': '3 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Unfurnished', 'Surface Area': '120 meter square', 'Floor': 'Second Floor', 'Building Age': '20+ years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274843147,"350,000 LYD","https://www.google.com/maps/search/?api=1&query=32.85893,13.111896&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Sidra', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Semi Furnished', 'Surface Area': '177 meter square', 'Floor': 'Ground Floor', 'Building Age': '10 - 19 years', 'Main Amenities': 'Air Conditioning', 'Additional Amenities': 'Garage Parking', 'Facade': 'Northeast', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274843123,"350,000 LYD","https://www.google.com/maps/search/?api=1&query=32.706184,13.203464&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Khallet Alforjan', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '165 meter square', 'Land Area': '285 meter square', 'Number of Floors': '1 Floor', 'Building Age': '10 - 19 years', 'Nearby': 'Mosque', 'Facade': 'Northeast', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274842629,"900,000 LYD","https://www.google.com/maps/search/?api=1&query=32.857285,13.213218&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Eastern Hadba Rd', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '144 meter square', 'Land Area': '144 meter square', 'Number of Floors': '2 Floors', 'Building Age': '20+ years', 'Main Amenities': 'Built in Wardrobes', 'Facade': 'Northeast', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Reference ID': '0926644626', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274842611,"300,000 LYD","https://www.google.com/maps/search/?api=1&query=32.789112,13.021667&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Janzour', 'Bedrooms': '2 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '185 meter square', 'Floor': 'Semi Ground Floor', 'Building Age': '10 - 19 years', 'Facade': 'Western', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274842515,"9,999,999 LYD","https://www.google.com/maps/search/?api=1&query=32.809284,13.332888&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Baesh', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '195 meter square', 'Land Area': '275 meter square', 'Number of Floors': '1 Floor', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274842195,"465,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Al-Serraj', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '165 meter square', 'Floor': 'Ground Floor', 'Building Age': '0 - 11 months', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Reference ID': '55', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274841879,"585,000 LYD","https://www.google.com/maps/search/?api=1&query=32.814368,13.079546&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Serraj', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '190 meter square', 'Floor': 'First Floor', 'Building Age': '0 - 11 months', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Reference ID': '55', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274841487,"4,836 LYD","https://www.google.com/maps/search/?api=1&query=32.889046,13.326396&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Tajura', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '220 meter square', 'Land Area': '320 meter square', 'Number of Floors': '1 Floor', 'Building Age': '10 - 19 years', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274841435,"999,999 LYD","https://www.google.com/maps/search/?api=1&query=32.798904,13.344693&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Baesh', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '4 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '330 meter square', 'Land Area': '286 meter square', 'Number of Floors': '2 Floors', 'Building Age': '0 - 11 months', 'Additional Amenities': 'Staircase', 'Facade': 'Eastern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274840803,"750,000 LYD","https://www.google.com/maps/search/?api=1&query=32.146908,20.115259&zoom=15","{'City': 'Benghazi', 'Neighborhood': 'Al-Salam', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': 'More Than 6 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '240 meter square', 'Land Area': '330 meter square', 'Number of Floors': '4 Floors', 'Building Age': '6 - 9 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Reference ID': '0915040930', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274840733,"6,000,000 LYD",N/A,{}
https://ly.opensooq.com/en/search/274839205,"2,500,000 LYD",N/A,"{'City': 'Benghazi', 'Neighborhood': 'Shabna', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': 'More Than 6 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '350 meter square', 'Land Area': '600 meter square', 'Number of Floors': '3 Floors', 'Building Age': '10 - 19 years', 'Facade': 'Northwest', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274839043,"15,000 LYD","https://www.google.com/maps/search/?api=1&query=32.732899,12.473604&zoom=15","{'City': 'Sabratha', 'Neighborhood': 'Other', 'Bedrooms': '2 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Furnished', 'Surface Area': '90 meter square', 'Land Area': '550 meter square', 'Number of Floors': '1 Floor', 'Building Age': '1 - 5 years', 'Main Amenities': 'Air Conditioning', 'Additional Amenities': 'Garden', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Reference ID': '0925209103', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274838835,"500,000 LYD","https://www.google.com/maps/search/?api=1&query=32.828243,13.176567&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Abu Saleem', 'Bedrooms': '1 Bedroom', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Semi Furnished', 'Surface Area': '40 meter square', 'Land Area': '301 meter square', 'Building Age': '20+ years', 'Facade': 'Northwest', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Farms & Chalets for Sale'}"
https://ly.opensooq.com/en/search/274838373,"225,000 LYD","https://www.google.com/maps/search/?api=1&query=32.872388,13.187719&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Other', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '170 meter square', 'Floor': 'First Floor', 'Building Age': '0 - 11 months', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274837873,"650,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Tajura', 'Bedrooms': '3 Bedrooms', 'Bathrooms': 'One Bathroom', 'Furnished?': 'Unfurnished', 'Surface Area': '500 meter square', 'Land Area': '400 meter square', 'Number of Floors': '2 Floors', 'Building Age': '6 - 9 years', 'Property Mortgaged?': 'Yes', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274836925,"400,000 LYD","https://www.google.com/maps/search/?api=1&query=32.853934,13.319366&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Bivio', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '130 meter square', 'Land Area': '518 meter square', 'Number of Floors': '1 Floor', 'Building Age': '6 - 9 years', 'Property Mortgaged?': 'Yes', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274836885,"6,000,000 LYD","https://www.google.com/maps/search/?api=1&query=32.855998,13.078374&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Al-Seyaheyya', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': '5 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '550 meter square', 'Land Area': '310 meter square', 'Number of Floors': '2 Floors', 'Building Age': '0 - 11 months', 'Facade': 'Southwest', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274836779,"525,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '180 meter square', 'Land Area': '245 meter square', 'Number of Floors': '1 Floor', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274836297,"450,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '170 meter square', 'Land Area': '250 meter square', 'Number of Floors': '1 Floor', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274835785,"400,000 LYD",N/A,"{'City': 'Benghazi', 'Neighborhood': ""Al-Sayeda A'esha"", 'Bedrooms': '3 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '195 meter square', 'Floor': 'Second Floor', 'Building Age': '1 - 5 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274835665,"3,500,000 LYD",N/A,"{'City': 'Benghazi', 'Neighborhood': ""Al Hada'iq"", 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': 'More Than 6 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '300 meter square', 'Land Area': '500 meter square', 'Number of Floors': '2 Floors', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Villas for Sale'}"
https://ly.opensooq.com/en/search/274835101,"1,000,000 LYD","https://www.google.com/maps/search/?api=1&query=32.818981,13.489901&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Ghut Shaal', 'Bedrooms': 'More Than 6 Bedrooms', 'Bathrooms': '5 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '220 meter square', 'Land Area': '350 meter square', 'Number of Floors': '3 Floors', 'Building Age': '6 - 9 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274794013,"220,000 LYD","https://www.google.com/maps/search/?api=1&query=32.74088,13.273396&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '127 meter square', 'Land Area': '148 meter square', 'Number of Floors': '1 Floor', 'Building Age': '1 - 5 years', 'Main Amenities': 'Installed Kitchen', 'Nearby': 'Mosque', 'Facade': 'Southern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Reference ID': '\u200f\u202a+218915416781\u202c\u200f', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274834377,"540,000 LYD",N/A,"{'City': 'Tripoli', 'Neighborhood': 'Abu Saleem', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '180 meter square', 'Floor': 'Fifth Floor', 'Building Age': '10 - 19 years', 'Facade': 'Northwest', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
https://ly.opensooq.com/en/search/274834237,"550,000 LYD","https://www.google.com/maps/search/?api=1&query=32.816666,13.266667&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Ain Zara', 'Bedrooms': '4 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Semi Furnished', 'Surface Area': '170 meter square', 'Land Area': '310 meter square', 'Number of Floors': '1 Floor', 'Building Age': '1 - 5 years', 'Facade': 'Northern', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Homes for Sale'}"
https://ly.opensooq.com/en/search/274833969,"1,800,000 LYD","https://www.google.com/maps/search/?api=1&query=32.119396,20.086559&zoom=15","{'City': 'Benghazi', 'Neighborhood': 'Bu Hadi', 'Bedrooms': '3 Bedrooms', 'Bathrooms': '3 Bathrooms', 'Furnished?': 'Furnished', 'Surface Area': '300 meter square', 'Land Area': '6000 meter square', 'Building Age': '0 - 11 months', 'Property Mortgaged?': 'No', 'Lister Type': 'Agent', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Farms & Chalets for Sale'}"
https://ly.opensooq.com/en/search/274831371,"155,000 LYD","https://www.google.com/maps/search/?api=1&query=32.744744,13.178422&zoom=15","{'City': 'Tripoli', 'Neighborhood': 'Airport Road', 'Bedrooms': '2 Bedrooms', 'Bathrooms': '2 Bathrooms', 'Furnished?': 'Unfurnished', 'Surface Area': '139 meter square', 'Floor': 'Fourth Floor', 'Building Age': '6 - 9 years', 'Property Mortgaged?': 'No', 'Lister Type': 'Landlord', 'Payment Method': 'Cash', 'Category': 'Property For Sale', 'Subcategory': 'Apartments for Sale'}"
