price,city,neighbourhood,bedrooms,bathrooms,surface_area,subcategory,latitude,longitude,furnished?,property_mortgaged?,lister_type,facade,price_per_meter_square
190000.0,tripoli,Al Sarraj,2.0,2.0,120.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1583.3333333333333
325000.0,tripoli,Al Jumhuriya,2.0,1.0,90.0,Apartment,32.8852668,13.1933389,False,False,Owner,Unknown,3611.1111111111113
650000.0,tripoli,Al Sarraj,3.0,3.0,200.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,3250.0
290000.0,tripoli,Al Sarraj,3.0,3.0,164.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1768.2926829268292
280000.0,tripoli,Al Sarraj,3.0,3.0,166.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1686.7469879518071
270000.0,tripoli,Al Sarraj,3.0,3.0,155.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1741.9354838709678
280000.0,tripoli,Al Sarraj,2.0,2.0,145.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,1931.0344827586207
300000.0,tripoli,Al Sarraj,2.0,2.0,150.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,2000.0
250000.0,tripoli,Al Sarraj,2.0,2.0,125.0,Apartment,32.8219063,13.0760273,False,False,Owner,Unknown,2000.0
350000.0,tripoli,Al Sarraj,2.0,2.0,140.0,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,2500.0
265000.0,tripoli,Al Sarraj,2.0,2.0,125.0,Apartment,32.8219063,13.0760273,False,False,Agent,Unknown,2120.0
180000.0,tripoli,Airport Road,3.0,1.0,95.0,Apartment,32.733081,13.310333,False,False,Landlord,Unknown,1894.7368421052631
795000.0,tripoli,Al Jabs,2.0,2.0,145.0,Apartment,32.02459,20.097458,False,False,Landlord,Unknown,5482.758620689655
690000.0,tripoli,Al Jarabah,3.0,1.0,129.0,Apartment,32.891758,13.175072,False,False,Landlord,Unknown,5348.837209302325
725000.0,tripoli,Tajoura,3.0,2.0,180.0,Apartment,32.787201,13.265077,False,False,Landlord,Unknown,4027.777777777778
330000.0,tripoli,Al Dahra,5.0,3.0,210.0,Apartment,32.818459,13.064661,False,False,Agent,Unknown,1571.428571428571
180000.0,tripoli,Al Nasr,3.0,2.0,160.0,Apartment,32.219662,20.187523,False,False,Agent,Unknown,1125.0
490000.0,tripoli,Ain Zara,5.0,2.0,430.0,Apartment,32.789937,13.221064,False,False,Landlord,Unknown,1139.5348837209303
1100000.0,tripoli,Al Sarraj,3.0,2.0,155.0,Apartment,32.824888,13.377906,False,False,Landlord,Unknown,7096.774193548387
1150000.0,tripoli,Al Jamahirriyah,4.0,1.0,170.0,Apartment,32.798798,13.03726,False,False,Landlord,Unknown,6764.705882352941
677062.0,tripoli,Al Jabs,4.0,3.0,200.0,Apartment,32.513676,13.298787,False,False,Landlord,Unknown,3385.31
1680000.0,tripoli,Salah Al Din,5.0,2.0,200.0,Apartment,32.678741,13.195426,False,False,Landlord,Unknown,8400.0
550000.0,tripoli,Airport Road,2.0,2.0,139.0,Apartment,32.816666,13.266667,False,False,Landlord,Unknown,3956.834532374101
355000.0,tripoli,Al Sarraj,3.0,3.0,130.0,Apartment,32.710779,13.008624,False,False,Landlord,Unknown,2730.769230769231
350000.0,tripoli,Al Dahra,3.0,2.0,175.0,Apartment,32.776035,13.320095,False,False,Landlord,Unknown,2000.0
1250000.0,tripoli,Al Sarraj,3.0,3.0,170.0,Apartment,32.846348,13.11648,False,False,Agent,Unknown,7352.941176470588
1300000.0,tripoli,Khalatat,4.0,2.0,160.0,Apartment,32.827942,13.381835,False,False,Landlord,Unknown,8125.0
235000.0,tripoli,Al Dahra,3.0,1.0,165.0,Apartment,32.818249,13.115217,False,False,Landlord,Unknown,1424.2424242424242
700000.0,tripoli,Bin Ashour,3.0,2.0,165.0,Apartment,32.9184,13.031747,False,False,Agent,Unknown,4242.424242424242
270000.0,tripoli,Al Kreemia,3.0,2.0,120.0,Apartment,32.850826,13.124604,False,False,Landlord,Unknown,2250.0
1111110.0,tripoli,Al Dahra,3.0,1.0,130.0,Apartment,32.866493,13.367401,False,False,Landlord,Unknown,8547.0
1700000.0,tripoli,Al Dahra,4.0,3.0,200.0,Apartment,32.818493,13.070877,False,False,Agent,Unknown,8500.0
225000.0,tripoli,Al Dahra,4.0,3.0,200.0,Apartment,32.807936,13.063811,False,False,Agent,Unknown,1125.0
1150000.0,tripoli,Al Dahra,4.0,3.0,200.0,Apartment,32.895504,13.211366,False,False,Agent,Unknown,5750.0
280000.0,tripoli,Khalatat,3.0,2.0,130.0,Apartment,32.702995,13.026418,False,False,Landlord,Unknown,2153.846153846154
1150000.0,tripoli,Salah Al Din,3.0,3.0,165.0,Apartment,32.796684,13.082238,False,False,Landlord,Unknown,6969.69696969697
750000.0,tripoli,Bin Ashour,3.0,2.0,165.0,Apartment,32.816239,13.179727,False,False,Agent,Unknown,4545.454545454545
150000.0,tripoli,Ain Zara,5.0,2.0,220.0,Apartment,32.752491,13.206447,False,False,Agent,Unknown,681.8181818181819
240000.0,tripoli,Other,2.0,2.0,200.0,Apartment,32.80809,13.061817,False,False,Landlord,Unknown,1200.0
350000.0,tripoli,Other,2.0,2.0,220.0,Apartment,32.812683,13.101152,False,False,Landlord,Unknown,1590.909090909091
1150000.0,tripoli,Ain Zara,3.0,3.0,183.0,Apartment,32.673702,13.245773,False,False,Agent,Unknown,6284.153005464481
660000.0,tripoli,Ain Zara,3.0,2.0,140.0,Apartment,32.73774,12.982059,False,False,Landlord,Unknown,4714.285714285715
550000.0,tripoli,Hay Al Islami,3.0,2.0,120.0,Apartment,32.865334,13.204986,False,False,Agent,Unknown,4583.333333333333
350000.0,tripoli,Al Sarraj,3.0,2.0,130.0,Apartment,32.889606,13.382922,False,False,Landlord,Unknown,2692.3076923076924
230000.0,tripoli,Al Bivio,3.0,2.0,160.0,Apartment,32.847797,13.115838,False,False,Landlord,Unknown,1437.5
190000.0,tripoli,Al Sarraj,3.0,2.0,140.0,Apartment,32.759675,13.090383,False,False,Landlord,Unknown,1357.142857142857
500000.0,tripoli,Al Sareem,3.0,1.0,135.0,Apartment,32.76046,13.373535,False,False,Landlord,Unknown,3703.703703703704
990000.0,tripoli,Al Zawiya,1.0,1.0,250.0,Apartment,32.897636,13.299378,False,False,Agent,Unknown,3960.0
1800000.0,tripoli,Al Nofleen,4.0,3.0,265.0,Apartment,32.896008,13.209344,False,False,Agent,Unknown,6792.452830188679
175000.0,tripoli,University Of Tripoli,3.0,2.0,165.0,Apartment,32.795086,13.0771,False,False,Agent,Unknown,1060.6060606060605
1250000.0,tripoli,Hai Alsslam,4.0,3.0,200.0,Apartment,31.94705,20.1413,False,False,Landlord,Unknown,6250.0
700000.0,tripoli,Al Sarraj,3.0,2.0,200.0,Apartment,32.874873,13.254805,False,False,Agent,Unknown,3500.0
280000.0,tripoli,Al Sarraj,3.0,2.0,170.0,Apartment,32.663433,13.302037,False,False,Landlord,Unknown,1647.0588235294117
1150000.0,tripoli,Al Jamahirriyah,3.0,1.0,160.0,Apartment,32.816666,13.266667,False,False,Landlord,Unknown,7187.5
290000.0,tripoli,Al Jabs,2.0,2.0,125.0,Apartment,32.816666,13.266667,False,False,Landlord,Unknown,2320.0
220000.0,tripoli,Al Hani,3.0,2.0,180.0,Apartment,31.917013,19.98098,False,False,Agent,Unknown,1222.2222222222222
975000.0,tripoli,Qasr Bin Ghashir,4.0,2.0,150.0,Apartment,32.855549,13.128197,False,False,Agent,Unknown,6500.0
300000.0,tripoli,Salah Al Din,2.0,2.0,150.0,Apartment,32.829826,13.211234,False,False,Agent,Unknown,2000.0
375000.0,tripoli,Al Karuba,4.0,2.0,185.0,Apartment,32.264404,13.044426,False,False,Landlord,Unknown,2027.027027027027
1200000.0,tripoli,Bin Ashour,5.0,3.0,230.0,Apartment,32.778972,13.318131,False,False,Agent,Unknown,5217.391304347826
1200000.0,tripoli,Al Mansoura,3.0,1.0,140.0,Apartment,32.802544,13.244577,False,False,Agent,Unknown,8571.42857142857
950000.0,tripoli,Bin Ashour,3.0,2.0,145.0,Apartment,32.827942,13.381835,False,False,Agent,Unknown,6551.724137931034
275000.0,tripoli,Al Sabaa,5.0,3.0,185.0,Apartment,32.773006,13.188315,False,False,Landlord,Unknown,1486.4864864864865
330000.0,tripoli,Al Dahra,4.0,1.0,200.0,Apartment,32.888224,13.226661,False,False,Landlord,Unknown,1650.0
630000.0,tripoli,Tareeq Al Mashtal,5.0,3.0,225.0,Apartment,32.775272,13.202802,False,False,Agent,Unknown,2800.0
660000.0,tripoli,Al Sarraj,2.0,2.0,200.0,Apartment,32.892269,13.235443,False,False,Landlord,Unknown,3300.0
210000.0,tripoli,Al Najila,3.0,2.0,170.0,Apartment,32.831912,13.103039,False,False,Agent,Unknown,1235.2941176470588
850000.0,tripoli,Khalatat,3.0,2.0,125.0,Apartment,32.793281,13.291401,False,False,Landlord,Unknown,6800.0
520000.0,tripoli,Al Dahra,4.0,2.0,130.0,Apartment,32.791148,13.334395,False,False,Agent,Unknown,4000.0
1250000.0,tripoli,Qasr Bin Ghashir,3.0,1.0,150.0,Apartment,32.849392,13.135032,False,False,Landlord,Unknown,8333.333333333334
295000.0,tripoli,Al Sarraj,2.0,2.0,160.0,Apartment,32.796291,13.575484,False,False,Landlord,Unknown,1843.75
175000.0,tripoli,Al Najila,3.0,2.0,160.0,Apartment,32.808086,13.155282,False,False,Agent,Unknown,1093.75
370000.0,tripoli,Wildlife Road,3.0,1.0,100.0,Apartment,32.805889,13.31773,False,False,Landlord,Unknown,3700.0
550000.0,tripoli,Ain Zara,3.0,2.0,150.0,Apartment,32.847462,13.239476,False,False,Agent,Unknown,3666.6666666666665
155000.0,tripoli,Al Jabs,3.0,2.0,205.0,Apartment,32.295379,15.069931,False,False,Landlord,Unknown,756.0975609756098
480000.0,tripoli,Al Hadabatool,3.0,2.0,120.0,Apartment,32.816667,13.266667,False,False,Landlord,Unknown,4000.0
210000.0,tripoli,Al Sarraj,5.0,3.0,240.0,Apartment,32.720509,13.148266,False,False,Landlord,Unknown,875.0
1100000.0,tripoli,Al Jamahirriyah,2.0,1.0,135.0,Apartment,32.840441,13.217496,False,False,Landlord,Unknown,8148.148148148148
550000.0,tripoli,Al Sidra,2.0,2.0,230.0,Apartment,32.788292,13.110903,False,False,Landlord,Unknown,2391.304347826087
500000.0,tripoli,Al Sidra,3.0,2.0,120.0,Apartment,32.801476,13.353051,False,False,Agent,Unknown,4166.666666666667
650000.0,tripoli,Al Sarraj,2.0,3.0,215.0,Apartment,32.071877,20.195347,False,False,Agent,Unknown,3023.2558139534885
1000000.0,tripoli,Al Sarraj,3.0,3.0,180.0,Apartment,32.807594,13.217083,False,False,Agent,Unknown,5555.555555555556
550000.0,tripoli,Sidi Al Masri,3.0,2.0,140.0,Apartment,32.767467,13.289747,False,False,Landlord,Unknown,3928.571428571429
999999.0,tripoli,Khalatat,2.0,2.0,155.0,Apartment,32.565662,13.248022,False,False,Landlord,Unknown,6451.606451612904
485000.0,tripoli,Al Sidra,4.0,3.0,220.0,Apartment,32.758427,13.353331,False,False,Agent,Unknown,2204.5454545454545
850000.0,tripoli,Ain Zara,3.0,3.0,150.0,Apartment,32.868557,13.150171,False,False,Landlord,Unknown,5666.666666666667
1000000.0,tripoli,Al Sarraj,3.0,3.0,130.0,Apartment,32.713528,13.29463,False,False,Landlord,Unknown,7692.307692307692
1750000.0,tripoli,Wildlife Road,3.0,2.0,840.0,Apartment,32.861593,13.197967,False,False,Landlord,Unknown,2083.333333333333
300000.0,tripoli,Al Shok,4.0,3.0,170.0,Apartment,32.496845,20.815306,False,False,Landlord,Unknown,1764.7058823529412
230000.0,tripoli,Khalatat,2.0,1.0,100.0,Apartment,32.771484,13.089896,False,False,Landlord,Unknown,2300.0
500000.0,tripoli,Al Sidra,4.0,2.0,163.0,Apartment,32.876751,13.25488,False,False,Landlord,Unknown,3067.4846625766872
155000.0,tripoli,Omar Al Mukhtar,3.0,2.0,160.0,Apartment,32.804855,13.048283,False,False,Landlord,Unknown,968.75
450000.0,Benghazi,Al Hadaiq,4.0,2.0,150.0,Apartment,32.097365,20.100874,False,False,Landlord,Western,3000.0
550000.0,Benghazi,Al Hadaiq,4.0,2.0,150.0,Apartment,32.852272,13.07647,False,False,Landlord,Western,3666.6666666666665
180000.0,Benghazi,Al Ruwaisat,3.0,2.0,150.0,Apartment,32.5084,12.952947,False,False,Landlord,Western,1200.0
160000.0,Benghazi,Al Sayeda Aesha,3.0,2.0,195.0,Apartment,32.850731,13.239476,False,False,Landlord,Western,820.5128205128206
950000.0,Benghazi,Al Sayeda Aesha,3.0,2.0,145.0,Apartment,32.76852,13.129819,False,False,Agent,Western,6551.724137931034
700000.0,Benghazi,Sidi Hussein,3.0,1.0,90.0,Apartment,32.882227,13.264333,False,False,Agent,Western,7777.777777777777
157000.0,Benghazi,Al Salmani,3.0,1.0,140.0,Apartment,32.747908,13.141957,False,False,Agent,Western,1121.428571428571
185000.0,Benghazi,Qar Yunis,1.0,2.0,100.0,Apartment,32.09552,20.090469,False,False,Landlord,Western,1850.0
550000.0,Benghazi,Keesh,2.0,2.0,150.0,Apartment,32.778717,13.361871,False,False,Landlord,Western,3666.6666666666665
520000.0,Benghazi,Al Salmani,2.0,1.0,140.0,Apartment,32.817954,13.437241,False,False,Landlord,Western,3714.285714285714
230000.0,Benghazi,Al Nahr,2.0,2.0,135.0,Apartment,32.858737,13.078945,False,False,Agent,Western,1703.7037037037037
255555.0,Benghazi,Al Hai Al Jamei,3.0,2.0,200.0,Apartment,32.7887,13.265643,False,False,Agent,Western,1277.775
475000.0,tripoli,Alfornaj,4.0,3.0,180.0,Apartment,32.85073,13.239476,False,False,Landlord,Western,2638.8888888888887
475000.0,tripoli,Al Shok,4.0,3.0,180.0,Apartment,32.826208,13.246933,False,False,Landlord,Western,2638.8888888888887
215000.0,tripoli,Alfornaj,2.0,1.0,110.0,Apartment,32.844624,13.237267,False,False,Landlord,Western,1954.5454545454545
185000.0,tripoli,Ain Zara,3.0,2.0,300.0,Apartment,32.684155,13.151793,False,False,Landlord,Western,616.6666666666666
160000.0,tripoli,Al Sarraj,3.0,2.0,160.0,Apartment,32.124504,20.100513,False,False,Agent,Western,1000.0
300000.0,tripoli,Al Sareem,4.0,1.0,168.0,Apartment,32.872597,12.030429,False,False,Landlord,Western,1785.7142857142858
500000.0,tripoli,Al Sarraj,4.0,3.0,160.0,Apartment,32.064637,20.127049,False,False,Landlord,Western,3125.0
220000.0,tripoli,Mizran,2.0,1.0,90.0,Apartment,32.793247,13.212169,False,False,Landlord,Western,2444.4444444444443
1300000.0,tripoli,Qasr Bin Ghashir,3.0,3.0,200.0,Apartment,32.827942,13.381835,False,False,Agent,Western,6500.0
350000.0,tripoli,Janzour,2.0,2.0,185.0,Apartment,32.706184,13.203464,False,False,Landlord,Western,1891.891891891892
400000.0,tripoli,Al Zawiya,2.0,1.0,70.0,Apartment,32.880157,13.183019,False,False,Landlord,Western,5714.285714285715
370000.0,tripoli,Other,2.0,2.0,200.0,Apartment,32.426123,13.223418,False,False,Agent,Western,1850.0
350000.0,tripoli,Al Hadba,2.0,1.0,120.0,Apartment,32.842899,13.191338,False,False,Agent,Western,2916.6666666666665
290000.0,tripoli,Ghut Shaal,3.0,2.0,180.0,Apartment,32.436146,13.718174,False,False,Landlord,Western,1611.111111111111
450000.0,tripoli,Al Sarraj,3.0,2.0,150.0,Apartment,32.86805,13.173559,False,False,Agent,Western,3000.0
750000.0,tripoli,Al Sarraj,3.0,2.0,120.0,Apartment,32.828285,13.243547,False,False,Agent,Western,6250.0
999999.0,tripoli,Al Zawiya,4.0,2.0,280.0,Apartment,32.09346,20.075006,False,False,Landlord,Western,3571.425
500000.0,tripoli,Al Sarraj,2.0,2.0,90.0,Apartment,31.974344,20.170803,False,False,Agent,Western,5555.555555555556
350000.0,tripoli,Al Sarraj,3.0,2.0,150.0,Apartment,32.117531,20.066382,False,False,Landlord,Western,2333.333333333333
200000.0,tripoli,Khalatat,2.0,1.0,128.0,Apartment,32.222126,20.18819,False,False,Agent,Western,1562.5
500000.0,tripoli,Al Sarraj,3.0,2.0,110.0,Apartment,32.89266,13.190845,False,False,Landlord,Western,4545.454545454545
900000.0,tripoli,Ain Zara,4.0,3.0,195.0,Apartment,32.795757,13.09823,False,False,Agent,Western,4615.384615384615
165000.0,tripoli,Janzour,2.0,2.0,120.0,Apartment,32.795265,13.31903,False,False,Landlord,Western,1375.0
200000.0,tripoli,Abu Saleem,3.0,2.0,120.0,Apartment,32.372772,15.069069,False,False,Landlord,Western,1666.6666666666667
750000.0,tripoli,Gorje,4.0,1.0,190.0,Apartment,32.862869,13.327659,False,False,Landlord,Western,3947.368421052632
475000.0,tripoli,Al Sarraj,3.0,3.0,145.0,Apartment,32.845465,13.08475,False,False,Landlord,Western,3275.862068965517
1000000.0,tripoli,Gorje,4.0,1.0,190.0,Apartment,32.027866,20.16795,False,False,Landlord,Western,5263.1578947368425
900000.0,tripoli,Al Sarraj,3.0,2.0,160.0,Apartment,32.73309,13.05211,False,False,Agent,Western,5625.0
195000.0,tripoli,Al Shok,3.0,3.0,205.0,Apartment,32.727272,13.33865,False,False,Landlord,Western,951.219512195122
175000.0,tripoli,Khalatat,1.0,1.0,222.0,Apartment,32.79775,13.097514,False,False,Landlord,Western,788.2882882882883
860000.0,tripoli,Hay Al Islami,2.0,2.0,130.0,Apartment,32.896024,13.20412,False,False,Landlord,Western,6615.384615384615
400000.0,tripoli,Al Sarraj,3.0,2.0,120.0,Apartment,32.860156,13.202024,False,False,Landlord,Western,3333.333333333333
153000.0,tripoli,Al Jabs,2.0,1.0,120.0,Apartment,32.778679,13.018893,False,False,Agent,Western,1275.0
800000.0,tripoli,Al Sarraj,7.0,7.0,448.0,Apartment,32.871803,13.244706,False,False,Landlord,Western,1785.7142857142858
650000.0,tripoli,Ain Zara,4.0,3.0,150.0,Apartment,32.012711,20.030416,False,False,Landlord,Western,4333.333333333333
750000.0,tripoli,Other,4.0,3.0,170.0,Apartment,32.850861,13.090435,False,False,Landlord,Western,4411.764705882353
185000.0,tripoli,Al Sarraj,3.0,2.0,120.0,Apartment,32.767902,13.264043,False,False,Agent,Western,1541.6666666666667
1000000.0,Benghazi,Al Hawary,4.0,3.0,285.0,House,31.936954,20.137913,False,False,Landlord,Eastern,3508.771929824561
1000000.0,Benghazi,Sidi Khalifa,2.0,2.0,120.0,House,32.043355,20.070994,False,False,Landlord,Eastern,8333.333333333334
280000.0,Benghazi,Palestine,3.0,2.0,180.0,House,32.853004,13.390075,False,False,Agent,Eastern,1555.5555555555557
650000.0,Benghazi,Al Mahishi,3.0,2.0,204.0,House,32.001888,20.026199,False,False,Agent,Eastern,3186.274509803922
300000.0,Benghazi,Shabna,3.0,2.0,150.0,House,32.160912,20.154849,False,False,Landlord,Eastern,2000.0
1900000.0,Benghazi,Qanfooda,4.0,3.0,250.0,House,32.89204,13.207085,False,False,Agent,Eastern,7600.0
175000.0,Benghazi,Al Hawary,5.0,1.0,165.0,House,32.802853,13.230791,False,False,Landlord,Eastern,1060.6060606060605
325000.0,Sabratha,Other,4.0,3.0,250.0,House,32.838493,13.188287,False,False,Landlord,Eastern,1300.0
165000.0,Tarhuna,Al Hadba,3.0,2.0,150.0,House,32.718212,13.33833,False,False,Landlord,Eastern,1100.0
420000.0,Tarhuna,Other,1.0,1.0,80.0,House,32.85054,13.206068,False,False,Landlord,Eastern,5250.0
550000.0,misratah,Alqadariya,4.0,2.0,250.0,House,32.098347,20.086033,False,False,Landlord,Eastern,2200.0
1100000.0,misratah,Tamina,2.0,2.0,150.0,House,32.836373,13.194583,False,False,Landlord,Eastern,7333.333333333333
290000.0,misratah,Other,5.0,4.0,200.0,House,32.788658,13.361833,False,False,Landlord,Eastern,1450.0
460000.0,misratah,Other,7.0,3.0,246.0,House,32.80632,13.063303,False,False,Agent,Eastern,1869.918699186992
395000.0,misratah,Other,7.0,5.0,335.0,House,32.797638,13.301879,False,False,Landlord,Eastern,1179.1044776119404
700000.0,misratah,Other,3.0,2.0,200.0,House,32.752947,13.098686,False,False,Agent,Eastern,3500.0
1500000.0,misratah,Karzaz,5.0,5.0,200.0,House,32.830887,13.207823,False,False,Agent,Eastern,7500.0
689999.0,misratah,Tamina,3.0,1.0,100.0,House,32.777457,13.002408,False,False,Landlord,Eastern,6899.99
350000.0,misratah,Yeder,7.0,4.0,300.0,House,32.777681,13.349051,False,False,Landlord,Eastern,1166.6666666666667
270000.0,misratah,Other,4.0,2.0,260.0,House,32.861811,13.116833,False,False,Agent,Eastern,1038.4615384615386
700000.0,tripoli,Al Mansoura,7.0,2.0,220.0,House,32.878323,13.166314,False,False,Agent,Eastern,3181.818181818182
1100000.0,tripoli,Ain Zara,5.0,3.0,310.0,House,32.863453,13.285184,False,False,Landlord,Eastern,3548.3870967741937
3000000.0,tripoli,Tajoura,7.0,7.0,380.0,House,32.827545,13.404595,False,False,Landlord,Eastern,7894.736842105263
950000.0,tripoli,Al Zawiya,7.0,7.0,250.0,House,32.762473,13.067472,False,False,Landlord,Eastern,3800.0
150000.0,tripoli,Wildlife Road,3.0,3.0,180.0,House,32.826651,13.155836,False,False,Landlord,Eastern,833.3333333333334
300000.0,tripoli,Ain Zara,3.0,2.0,115.0,House,32.036661,20.188245,False,False,Agent,Eastern,2608.695652173913
1900000.0,tripoli,Ain Zara,4.0,3.0,240.0,House,32.825031,13.27821,False,False,Agent,Eastern,7916.666666666667
165000.0,tripoli,Tajoura,4.0,2.0,165.0,House,31.921021,19.963049,False,False,Landlord,Eastern,1000.0
1350000.0,tripoli,Hai Al Batata,7.0,3.0,240.0,House,32.895504,13.211366,False,False,Landlord,Eastern,5625.0
190000.0,tripoli,Khallet Al Furjan,3.0,3.0,135.0,House,32.543233,13.255705,False,False,Agent,Eastern,1407.4074074074074
2550000.0,tripoli,Ain Zara,4.0,4.0,300.0,House,32.758156,13.303104,False,False,Landlord,Eastern,8500.0
380000.0,tripoli,Wadi Al Rabi,4.0,2.0,170.0,House,32.810008,13.058542,False,False,Landlord,Eastern,2235.294117647059
450000.0,tripoli,Ain Zara,3.0,3.0,135.0,House,32.753298,13.143588,False,False,Landlord,Eastern,3333.333333333333
700000.0,tripoli,Al Sarraj,3.0,1.0,140.0,House,32.860405,13.192058,False,False,Agent,Eastern,5000.0
800000.0,tripoli,Ain Zara,5.0,3.0,350.0,House,32.778631,13.178899,False,False,Agent,Eastern,2285.714285714286
2000000.0,tripoli,Tajoura,3.0,2.0,250.0,House,32.052656,20.123719,False,False,Landlord,Eastern,8000.0
490000.0,tripoli,Janzour,7.0,5.0,400.0,House,32.826637,13.125124,False,False,Landlord,Eastern,1225.0
4000000.0,tripoli,Souq Al Juma,5.0,3.0,566.0,House,32.86111,13.23482,False,False,Landlord,Eastern,7067.137809187279
270000.0,tripoli,Ain Zara,5.0,5.0,400.0,House,32.820032,13.372942,False,False,Landlord,Eastern,675.0
585000.0,tripoli,Al Baiesh,4.0,4.0,330.0,House,32.814368,13.079546,False,False,Landlord,Eastern,1772.7272727272727
1200000.0,tripoli,Ain Zara,3.0,3.0,260.0,House,32.811398,13.201535,False,False,Landlord,Eastern,4615.384615384615
195000.0,tripoli,Khallet Al Furjan,4.0,3.0,160.0,House,32.116925,20.136453,False,False,Landlord,Eastern,1218.75
280000.0,tripoli,Ain Zara,3.0,3.0,220.0,House,32.743466,13.008129,False,False,Landlord,Eastern,1272.7272727272727
1250000.0,tripoli,Hai Al Andalous,7.0,7.0,700.0,House,32.860164,13.281512,False,False,Agent,Eastern,1785.7142857142858
865000.0,tripoli,Ain Zara,3.0,3.0,130.0,House,32.842552,13.315643,False,False,Landlord,Eastern,6653.846153846154
999999.0,tripoli,Souq Al Juma,7.0,4.0,465.0,House,32.887802,13.211929,False,False,Agent,Eastern,2150.535483870968
300000.0,tripoli,Al Baiesh,4.0,2.0,160.0,House,31.883774,10.974327,False,False,Landlord,Eastern,1875.0
320000.0,tripoli,Al Najila,4.0,2.0,230.0,House,32.808033,13.063696,False,False,Landlord,Eastern,1391.304347826087
520000.0,tripoli,Khallet Al Furjan,4.0,3.0,166.0,House,32.759987,13.098468,False,False,Landlord,Eastern,3132.5301204819275
1300000.0,tripoli,Abu Saleem,3.0,3.0,150.0,House,32.090753,20.144023,False,False,Agent,Eastern,8666.666666666666
300000.0,tripoli,Al Baiesh,4.0,2.0,160.0,House,32.87507,13.336774,False,False,Landlord,Eastern,1875.0
700000.0,tripoli,Al Bivio,2.0,2.0,128.0,House,32.788288,13.454632,False,False,Landlord,Eastern,5468.75
890000.0,tripoli,Al Sarraj,7.0,7.0,560.0,House,32.763325,13.234404,False,False,Landlord,Eastern,1589.2857142857142
430000.0,tripoli,Other,3.0,3.0,208.0,House,32.890621,13.202617,False,False,Landlord,Eastern,2067.3076923076924
2600000.0,tripoli,Wadi Al Rabi,7.0,5.0,420.0,House,32.798298,13.148108,False,False,Landlord,Eastern,6190.476190476191
420000.0,tripoli,Al Bivio,5.0,2.0,210.0,House,32.827942,13.381835,False,False,Landlord,Eastern,2000.0
1250000.0,tripoli,Tajoura,5.0,2.0,290.0,House,32.850105,13.303934,False,False,Landlord,Eastern,4310.344827586207
750000.0,tripoli,Tajoura,3.0,2.0,100.0,House,32.845971,13.073231,False,False,Landlord,Eastern,7500.0
1350000.0,tripoli,Wadi Al Rabi,2.0,1.0,160.0,House,32.777894,13.138427,False,False,Landlord,Eastern,8437.5
350000.0,tripoli,Qasr Bin Ghashir,3.0,3.0,200.0,House,32.816666,13.266667,False,False,Landlord,Eastern,1750.0
500000.0,tripoli,Wadi Al Rabi,3.0,2.0,140.0,House,32.861515,13.328938,False,False,Landlord,Eastern,3571.428571428572
440000.0,tripoli,Al Sarraj,4.0,3.0,300.0,House,32.816666,13.266667,False,False,Landlord,Eastern,1466.6666666666667
570000.0,tripoli,Tareeq Al Mashtal,5.0,2.0,216.0,House,32.736454,13.155292,False,False,Landlord,Eastern,2638.8888888888887
265000.0,tripoli,Souq Al Juma,7.0,3.0,200.0,House,32.10276,20.146355,False,False,Landlord,Eastern,1325.0
220000.0,tripoli,Wadi Al Rabi,2.0,2.0,120.0,House,32.816667,13.266667,False,False,Agent,Eastern,1833.3333333333333
300000.0,tripoli,Souq Al Juma,7.0,4.0,465.0,House,32.726901,13.703009,False,False,Landlord,Eastern,645.1612903225806
320000.0,tripoli,Khallet Al Furjan,3.0,3.0,170.0,House,32.812501,13.059359,False,False,Landlord,Eastern,1882.3529411764705
356265.0,tripoli,Ain Zara,3.0,3.0,165.0,House,32.754838,13.230949,False,False,Agent,Eastern,2159.181818181818
250000.0,tripoli,Al Sarraj,4.0,4.0,370.0,House,32.089023,20.092635,False,False,Agent,Eastern,675.6756756756756
2500000.0,tripoli,Ain Zara,7.0,7.0,600.0,House,32.223267,15.1177,False,False,Landlord,Eastern,4166.666666666667
450000.0,tripoli,Ain Zara,4.0,4.0,220.0,House,32.73304,13.318698,False,False,Landlord,Eastern,2045.4545454545453
800000.0,tripoli,Abu Saleem,4.0,4.0,220.0,House,32.305653,13.22904,False,False,Landlord,Eastern,3636.363636363637
195000.0,tripoli,Khallet Al Furjan,3.0,2.0,240.0,House,32.815071,13.269282,False,False,Landlord,Eastern,812.5
200000.0,tripoli,Khallet Al Furjan,4.0,3.0,160.0,House,32.827194,13.369524,False,False,Landlord,Eastern,1250.0
1000000.0,tripoli,Tajoura,3.0,2.0,120.0,House,32.842281,13.171151,False,False,Landlord,Eastern,8333.333333333334
