price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,reference_id,main_amenities,nearby,additional_amenities,property_status
850000.0,,Benghazi,Beloun,7,5,False,270.0,1000.0,10.0,Northwest,False,Agent,Cash,Property For Sale,Villas for Sale,,,,Storage,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.778878,13.407893&zoom=15",Tripoli,Al-Jamahirriyah St,3,2,False,3500.0,900.0,0.0,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,111,,,,Complete
4500000.0,,Tripoli,Gorje,2,1,False,999999.0,999999.0,,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,0915535849,Air Conditioning,,Facilities for the Disabled,
40000.0,,Tripoli,Hai Alandalus,7,7,True,570.0,570.0,20.0,Northwest,False,Landlord,Cash,Property For Sale,Homes for Sale,0926805482,Refrigerator,Bus Station,Facilities for the Disabled,
9999999.0,"https://www.google.com/maps/search/?api=1&query=32.857007,13.14368&zoom=15",Tripoli,Tajura,3,1,True,150.0,250.0,0.0,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,1,,,,
255000.0,"https://www.google.com/maps/search/?api=1&query=32.661857,13.176885&zoom=15",Tripoli,Souq Al-Juma'a,7,7,False,800.0,300.0,1.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1750000.0,"https://www.google.com/maps/search/?api=1&query=32.85062,13.202235&zoom=15",Tripoli,Zanatah,7,7,False,2025.0,220.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
3250000.0,"https://www.google.com/maps/search/?api=1&query=32.704879,13.203706&zoom=15",Benghazi,Al-Sindibad District,1,1,False,110.0,200.0,10.0,Northwest,False,Landlord,Cash,Property For Sale,Villas for Sale,250,,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.742828,13.214318&zoom=15",Tripoli,Al-Najila,3,2,False,200.0,400.0,10.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,Mosque,Garage Parking,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.753298,13.143588&zoom=15",Tripoli,Ain Zara,3,3,False,135.0,150.0,0.0,Eastern,True,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
430000.0,"https://www.google.com/maps/search/?api=1&query=32.846676,13.134245&zoom=15",Tripoli,Ain Zara,3,3,False,240.0,270.0,,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
135000.0,"https://www.google.com/maps/search/?api=1&query=32.881165,13.191407&zoom=15",Tripoli,Al-Sareem,7,7,False,1000.0,462.0,20.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,0917819910,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Benghazi,Al-Humaida,7,7,False,110.0,110.0,1.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,0926516789,,,,
30000000.0,,Benghazi,Al Hawary,5,5,False,500.0,500.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
1100000.0,"https://www.google.com/maps/search/?api=1&query=32.041145,20.08962&zoom=15",Benghazi,Al Nahr Road,7,7,False,250.0,500.0,6.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,2233,,,,
1350000.0,,Tripoli,Tajura,4,2,False,170.0,1.0,20.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1500000.0,,Tripoli,Al-Najila,7,3,False,130.0,240.0,,Western,False,Agent,Cash,Property For Sale,Villas for Sale,,Refrigerator,,Staircase,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.098347,20.086033&zoom=15",Misrata,AlQadariya,4,2,False,250.0,790.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,Balcony,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.815376,13.131636&zoom=15",Benghazi,Baninah,3,2,False,150.0,500.0,1.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
1000000.0,"https://www.google.com/maps/search/?api=1&query=32.394993,15.058343&zoom=15",Benghazi,Al-Sayeda A'esha,5,4,False,247.0,460.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1500000.0,"https://www.google.com/maps/search/?api=1&query=32.09166,20.246889&zoom=15",Tripoli,Ain Zara,3,2,False,280.0,400.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
850000.0,,Tripoli,Ras Hassan,3,2,False,130.0,130.0,10.0,Southern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,,Benghazi,Al Hawary,7,7,False,320.0,500.0,0.0,Western,False,Agent,Cash,Property For Sale,Villas for Sale,0923079064,,,,
260000.0,"https://www.google.com/maps/search/?api=1&query=32.887905,13.181234&zoom=15",Al Khums,Other,3,2,True,,1000.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Villas for Sale,0934874768,,,,
824139.0,,Tripoli,Wadi Al-Rabi,1,1,False,200.0,55.0,1.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
135000.0,"https://www.google.com/maps/search/?api=1&query=32.667267,13.312294&zoom=15",Tripoli,Ain Zara,3,2,False,140.0,180.0,6.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,Installed Kitchen,,Garage Parking,
375000.0,,Tripoli,Hai Alandalus,4,3,False,250.0,600.0,10.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
3850000.0,"https://www.google.com/maps/search/?api=1&query=32.85859,13.127869&zoom=15",Tripoli,Al-Hadba Al-Khadra,4,3,False,250.0,148.0,20.0,Southern,False,Agent,Cash,Property For Sale,Homes for Sale,,Central Air Conditioning,,,
600000.0,,Tripoli,Al-Jadada'a,4,3,False,200.0,500.0,1.0,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,78,,,,
425000.0,"https://www.google.com/maps/search/?api=1&query=32.891208,13.19278&zoom=15",Tripoli,Other,7,2,False,338.0,338.0,20.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.807405,13.327601&zoom=15",Tripoli,Al-Zawiyah St,4,1,False,168.0,168.0,20.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
35074860.0,"https://www.google.com/maps/search/?api=1&query=-74.239288,-43.995651&zoom=15",Tripoli,Tajura,4,2,False,150.0,400.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
5700000.0,,Tripoli,Al-Jadada'a,4,2,False,170.0,205.0,0.0,Southern,False,Agent,Cash,Property For Sale,Homes for Sale,78,Built in Wardrobes,,Storage,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.818051,13.488718&zoom=15",Tripoli,Ain Zara,5,3,False,290.0,600.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,78,,,,
330000.0,,Tripoli,Ain Zara,3,3,False,250.0,1700.0,,Western,False,Agent,Cash,Property For Sale,Homes for Sale,0911063484,,,,
720000.0,,Tripoli,Tajura,4,3,True,500.0,550.0,1.0,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,0914829000,,,,
1600000.0,"https://www.google.com/maps/search/?api=1&query=32.793224,13.335765&zoom=15",Tripoli,Edraibi,4,1,False,144.0,144.0,10.0,Northwest,True,Landlord,Cash,Property For Sale,Homes for Sale,١,,,,
500000.0,,Tripoli,Espiaa,2,1,True,110.0,13000.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
165000.0,"https://www.google.com/maps/search/?api=1&query=32.785502,13.342173&zoom=15",Benghazi,Hay Al-Siraj,3,3,False,140.0,500.0,,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
400000.0,,Tripoli,Abu Saleem,5,3,False,140.0,144.0,20.0,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,,Built in Wardrobes,Supermarket,Garage Parking,
320000.0,"https://www.google.com/maps/search/?api=1&query=32.841159,13.072244&zoom=15",Tripoli,Ain Zara,7,7,False,460.0,325.0,1.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
620000.0,"https://www.google.com/maps/search/?api=1&query=32.882713,13.174475&zoom=15",Benghazi,Al-Rahba,7,3,False,280.0,500.0,,Northern,True,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1200000.0,"https://www.google.com/maps/search/?api=1&query=32.816666,13.266667&zoom=15",Tripoli,Gorje,5,2,False,110.0,120.0,20.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.871208,13.146643&zoom=15",Tripoli,Old Soar Road,7,4,False,140.0,135.0,20.0,Southeast,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
190000.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Benghazi,Bodzirah,4,3,False,200.0,7100.0,,,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
1300000.0,,Tripoli,Al-Serraj,7,7,False,500.0,425.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
380000.0,"https://www.google.com/maps/search/?api=1&query=32.13343,20.128319&zoom=15",Benghazi,Bodzirah,3,2,False,240.0,400.0,,,False,Landlord,Cash,Property For Sale,Homes for Sale,,Installed Kitchen,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.175194,20.109882&zoom=15",Tripoli,Alfornaj,4,1,False,200.0,200.0,20.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
140000.0,"https://www.google.com/maps/search/?api=1&query=32.79707,13.088932&zoom=15",Tripoli,Janzour,3,2,False,280.0,200.0,,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
950000.0,"https://www.google.com/maps/search/?api=1&query=32.765408,12.989157&zoom=15",Tripoli,Al-Hadba Al-Khadra,7,5,False,144.0,144.0,20.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,Balcony,,,
2250000.0,,Tripoli,Ain Zara,3,2,False,145.0,175.0,1.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.860405,13.192058&zoom=15",Tripoli,Al-Serraj,3,1,False,140.0,145.0,,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
110000.0,"https://www.google.com/maps/search/?api=1&query=32.870033,13.19151&zoom=15",Tripoli,Al-Baesh,1,2,True,60.0,220.0,0.0,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,Garden,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.821906,13.076027&zoom=15",Tripoli,Qerqarish,1,1,True,300.0,300.0,20.0,Northern,True,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
85000.0,"https://www.google.com/maps/search/?api=1&query=32.869652,13.109168&zoom=15",Tripoli,Zanatah,5,5,False,800.0,380.0,1.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
825000.0,,Tripoli,Al-Mashtal Rd,7,7,False,700.0,300.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
12214.0,,Tripoli,Al-Nofliyen,3,2,False,2500.0,250.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
12441.0,,Tripoli,Arada,5,4,False,220.0,300.0,,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,Gym,,
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.757027,13.214656&zoom=15",Tripoli,Tareeq Al-Mashtal,7,4,False,530.0,680.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,1,,,,
69136.0,"https://www.google.com/maps/search/?api=1&query=32.854591,13.29979&zoom=15",Tripoli,Jazeerat Al-Fahm,3,2,False,258.0,537.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.778631,13.178899&zoom=15",Tripoli,Ain Zara,5,3,False,350.0,300.0,,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,0917131324,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.738605,13.232205&zoom=15",Tripoli,Ain Zara,5,3,False,150.0,175.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.89338,13.175741&zoom=15",Misrata,Ad Dafiniyah,1,1,True,40.0,1000.0,1.0,Northern,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,Mosque,,
180000.0,,Tripoli,Hai Alandalus,7,4,False,500.0,500.0,20.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,Balcony,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.873559,13.129156&zoom=15",Tripoli,Tareeq Al-Mashtal,3,4,True,340.0,662.0,6.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
700000.0,,Tripoli,Tajura,7,5,False,215.0,771.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1800000.0,"https://www.google.com/maps/search/?api=1&query=32.844425,13.276504&zoom=15",Tripoli,Tajura,2,1,True,150.0,780.0,0.0,Southern,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,Air Conditioning,School,Security,
6695.0,"https://www.google.com/maps/search/?api=1&query=32.642043,13.21059&zoom=15",Tripoli,Saleem St,7,4,True,450.0,250.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,7878,,,,
1425000.0,"https://www.google.com/maps/search/?api=1&query=32.871056,13.193501&zoom=15",Misrata,AlSakt,7,7,False,500.0,50000.0,,Southern,False,Agent,Cash,Property For Sale,Villas for Sale,,,Mosque,Storage,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.783241,13.14621&zoom=15",Tripoli,Al-Serraj,3,2,False,165.0,630.0,0.0,Western,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Under Construction
11123.0,"https://www.google.com/maps/search/?api=1&query=32.285098,14.93651&zoom=15",Tripoli,Ain Zara,7,4,False,265.0,235.0,1.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
260000.0,"https://www.google.com/maps/search/?api=1&query=32.804951,13.064305&zoom=15",Benghazi,Al-Sayeda A'esha,5,4,False,200.0,300.0,0.0,Western,False,Agent,Cash,Property For Sale,Villas for Sale,0014,Maid Room,,,
730000.0,"https://www.google.com/maps/search/?api=1&query=32.809605,13.307322&zoom=15",Benghazi,Al Hawary,5,2,False,180.0,500.0,0.0,Western,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
650000.0,,Tripoli,Ain Zara,4,3,False,175.0,190.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,0940287287,Installed Kitchen,,,
600000.0,"https://www.google.com/maps/search/?api=1&query=32.021699,20.147656&zoom=15",Tripoli,Zawiyat Al Dahmani,3,2,False,400.0,190.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
430000.0,"https://www.google.com/maps/search/?api=1&query=32.817423,13.266177&zoom=15",Tripoli,Other,2,2,True,115.0,1100.0,1.0,Western,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.890683,13.203574&zoom=15",Tripoli,Khallet Alforjan,3,3,False,160.0,200.0,0.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
100000.0,"https://www.google.com/maps/search/?api=1&query=32.741113,13.35755&zoom=15",Tripoli,Al-Serraj,7,5,False,490.0,200.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
360000.0,,Benghazi,Mafriq Al-Darabik,7,7,False,280.0,300.0,20.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
1600000.0,"https://www.google.com/maps/search/?api=1&query=32.101366,20.152794&zoom=15",Tripoli,Old City,4,2,False,315.0,157.0,20.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,Balcony,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.900761,13.175508&zoom=15",Tripoli,Al-Serraj,7,5,False,575.0,400.0,0.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,Staircase,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.828465,13.079671&zoom=15",Tripoli,Ain Zara,3,2,True,145.0,290.0,0.0,,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,28300,Air Conditioning,,,
1400000.0,"https://www.google.com/maps/search/?api=1&query=32.80814,13.083499&zoom=15",Tripoli,Ain Zara,3,2,False,170.0,300.0,1.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
450000.0,,Benghazi,Al-Majouri,3,3,False,225.0,225.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,0945733091,,,Storage,
99999999.0,"https://www.google.com/maps/search/?api=1&query=32.097286,20.092875&zoom=15",Benghazi,Boatni,4,3,False,280.0,800.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.064573,20.160887&zoom=15",Misrata,Al Ghiran,3,1,True,120.0,425.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
150000.0,"https://www.google.com/maps/search/?api=1&query=32.791618,13.088755&zoom=15",Benghazi,Al Nahr Road,7,7,False,300.0,500.0,0.0,Southern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.052656,20.123719&zoom=15",Tripoli,Tajura,3,2,True,250.0,640.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,0926534475,,Mosque,,
600000.0,"https://www.google.com/maps/search/?api=1&query=32.863321,13.3016&zoom=15",Tripoli,Wadi Al-Rabi,3,1,False,100.0,500.0,6.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.679677,13.297862&zoom=15",Tripoli,Tajura,5,3,False,183.0,300.0,,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
11222.0,,Tripoli,Al-Serraj,4,5,False,370.0,170.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,354,,,,
270000.0,"https://www.google.com/maps/search/?api=1&query=32.805099,13.394695&zoom=15",Tripoli,Al-Kremiah,4,4,False,260.0,255.0,,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
354354.0,,Tripoli,Fashloum,7,3,False,260.0,200.0,20.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,0928837120,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.759988,13.098468&zoom=15",Tripoli,Al-Serraj,7,5,False,400.0,220.0,0.0,Western,False,Agent,Cash,Property For Sale,Villas for Sale,,Balcony,Mosque,,
1250000.0,,Tripoli,Al-Sidra,3,2,True,185.0,250.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,Air Conditioning,Mosque,,
800000.0,"https://www.google.com/maps/search/?api=1&query=31.249456,29.995579&zoom=15",Tripoli,Wadi Al-Rabi,3,2,False,210.0,456.0,,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.799486,13.229246&zoom=15",Tripoli,Ain Zara,4,2,True,220.0,350.0,6.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
490000.0,"https://www.google.com/maps/search/?api=1&query=32.826637,13.125124&zoom=15",Tripoli,Janzour,7,5,False,400.0,450.0,6.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1000000.0,"https://www.google.com/maps/search/?api=1&query=32.877361,13.20576&zoom=15",Tripoli,Ain Zara,5,4,False,220.0,420.0,1.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
1250000.0,,Benghazi,Al-Sayeda A'esha,4,4,False,300.0,500.0,,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2500000.0,"https://www.google.com/maps/search/?api=1&query=32.043175,20.133289&zoom=15",Tripoli,Khalatat St,3,2,False,120.0,300.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
85000.0,"https://www.google.com/maps/search/?api=1&query=32.76783,13.183079&zoom=15",Tripoli,Wadi Al-Rabi,1,1,False,26666.0,20666.0,,,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
275000.0,"https://www.google.com/maps/search/?api=1&query=32.78627,13.317599&zoom=15",Tripoli,Zanatah,5,7,True,300.0,300.0,10.0,,True,Agent,Cash,Property For Sale,Homes for Sale,,,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.859898,13.229781&zoom=15",Tripoli,Abu Saleem,4,1,False,144.0,144.0,10.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,Double Glazed Windows,,,
700000.0,,Tripoli,Tajura,4,3,False,2500.0,2500.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
1300000.0,,Sabratha,Other,2,2,False,100.0,450.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
775000.0,,Tripoli,Zanatah,7,7,False,675.0,675.0,10.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
55000.0,"https://www.google.com/maps/search/?api=1&query=31.856921,11.154481&zoom=15",Tripoli,Bab Bin Ghashier,4,1,False,204.0,204.0,20.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
4000000.0,"https://www.google.com/maps/search/?api=1&query=32.86111,13.23482&zoom=15",Tripoli,Souq Al-Juma'a,5,3,False,566.0,600.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
4159098.0,"https://www.google.com/maps/search/?api=1&query=32.799439,13.243384&zoom=15",Misrata,Karzaz,5,4,True,350.0,350.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
890000.0,,Tripoli,Ain Zara,7,4,False,600.0,600.0,,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
4586705.0,"https://www.google.com/maps/search/?api=1&query=32.790359,13.256211&zoom=15",Zawiya,Other,7,7,False,400.0,2300.0,20.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,Mosque,,
135000.0,"https://www.google.com/maps/search/?api=1&query=32.696869,13.126509&zoom=15",Tripoli,Al-Baesh,3,1,False,140.0,220.0,0.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
270000.0,"https://www.google.com/maps/search/?api=1&query=32.820032,13.372942&zoom=15",Tripoli,Ain Zara,5,5,False,400.0,350.0,,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
175000.0,"https://www.google.com/maps/search/?api=1&query=32.119789,20.094101&zoom=15",Tripoli,Tajura,4,3,False,200.0,375.0,1.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
260000.0,"https://www.google.com/maps/search/?api=1&query=32.763944,13.140572&zoom=15",Tripoli,Ain Zara,4,2,False,455.0,215.0,0.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,٧٨٨,,,,
850000.0,,Tripoli,Al-Baesh,2,1,True,110.0,250.0,1.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
370000.0,"https://www.google.com/maps/search/?api=1&query=32.812401,13.070776&zoom=15",Tripoli,Abu Saleem,3,2,False,520.0,806.0,20.0,Southeast,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
370000.0,"https://www.google.com/maps/search/?api=1&query=32.778717,13.361871&zoom=15",Tripoli,Ras Hassan,7,4,False,760.0,930.0,20.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
630000.0,"https://www.google.com/maps/search/?api=1&query=32.832814,13.213705&zoom=15",Tripoli,Hai Alandalus,7,7,False,500.0,466.0,20.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
350000.0,,Tripoli,Khallet Alforjan,3,2,True,165.0,285.0,10.0,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,,,Mosque,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.85893,13.111896&zoom=15",Tripoli,Eastern Hadba Rd,7,3,False,144.0,144.0,20.0,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,0926644626,Built in Wardrobes,,,
900000.0,"https://www.google.com/maps/search/?api=1&query=32.857285,13.213218&zoom=15",Tripoli,Al-Baesh,4,3,False,195.0,275.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
465000.0,,Tripoli,Tajura,4,2,True,220.0,320.0,10.0,Northern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
585000.0,"https://www.google.com/maps/search/?api=1&query=32.814368,13.079546&zoom=15",Tripoli,Al-Baesh,4,4,False,330.0,286.0,0.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,Staircase,
4836.0,"https://www.google.com/maps/search/?api=1&query=32.889046,13.326396&zoom=15",Benghazi,Al-Salam,7,7,False,240.0,330.0,6.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,0915040930,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.146908,20.115259&zoom=15",Benghazi,Shabna,7,7,False,350.0,600.0,10.0,Northwest,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
6000000.0,,Sabratha,Other,2,1,True,90.0,550.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,0925209103,Air Conditioning,,Garden,
2500000.0,,Tripoli,Abu Saleem,1,1,False,40.0,301.0,20.0,Northwest,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.828243,13.176567&zoom=15",Tripoli,Tajura,3,1,False,500.0,400.0,6.0,,True,Agent,Cash,Property For Sale,Villas for Sale,,,,,
225000.0,"https://www.google.com/maps/search/?api=1&query=32.872388,13.187719&zoom=15",Tripoli,Al-Bivio,3,2,False,130.0,518.0,6.0,,True,Agent,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,,Tripoli,Al-Seyaheyya,7,5,False,550.0,310.0,0.0,Southwest,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.853934,13.319366&zoom=15",Tripoli,Ain Zara,4,3,False,180.0,245.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.855998,13.078374&zoom=15",Tripoli,Ain Zara,4,3,False,170.0,250.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
450000.0,,Benghazi,Al Hada'iq,7,7,False,300.0,500.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
400000.0,,Tripoli,Ghut Shaal,7,5,False,220.0,350.0,6.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
3500000.0,,Tripoli,Ain Zara,4,2,False,127.0,148.0,1.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,‏‪+218915416781‬‏,Installed Kitchen,Mosque,,
220000.0,"https://www.google.com/maps/search/?api=1&query=32.74088,13.273396&zoom=15",Tripoli,Ain Zara,4,3,False,170.0,310.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
540000.0,,Benghazi,Bu Hadi,3,3,True,300.0,6000.0,0.0,,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
