price,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,building_age,facade,property_mortgaged?,lister_type,subcategory,latitude,longitude
475000.0,Tripoli,Al-Serraj,3.0,3.0,False,145.0,0.0,Western,False,Landlord,Apartments for Sale,32.845465,13.08475
460000.0,Tripoli,Al-Serraj,2.0,2.0,False,135.0,0.0,Southeast,False,Landlord,Apartments for Sale,32.86705,13.19895
999999.0,Tripoli,Zawiyat Al Dahmani,5.0,3.0,False,235.0,1.0,Northern,False,Agent,Apartments for Sale,32.889435,13.270832
265000.0,Tripoli,Al-Sabaa,4.0,3.0,False,180.0,1.0,Southwest,False,Agent,Apartments for Sale,32.656085,13.060035
450000.0,Tripoli,Al-Sabaa,4.0,3.0,False,185.0,6.0,Southwest,False,Agent,Apartments for Sale,32.856098,13.262019
1000000.0,Tripoli,Gorje,4.0,1.0,False,190.0,20.0,Western,False,Landlord,Apartments for Sale,32.027866,20.16795
175000.0,Tripoli,University of Tripoli,3.0,2.0,False,165.0,1.0,Unknown,False,Agent,Apartments for Sale,32.795086,13.0771
270000.0,Tripoli,Qasr Bin Ghashir,2.0,2.0,False,150.0,6.0,Northern,False,Landlord,Apartments for Sale,32.705284,12.982896
400000.0,Tripoli,Al-Serraj,4.0,2.0,False,130.0,0.0,Southern,True,Agent,Apartments for Sale,32.701813,13.056347
1250000.0,Tripoli,Al-Serraj,4.0,2.0,False,140.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.821906,13.076027
285000.0,Tripoli,Ain Zara,3.0,1.0,False,90.0,1.0,Eastern,False,Landlord,Apartments for Sale,32.701237,12.396827
610000.0,Tripoli,Al-Nofliyen,5.0,3.0,False,230.0,0.0,Northern,False,Landlord,Apartments for Sale,32.785936,13.01605
200000.0,Benghazi,Al-Fatih,4.0,2.0,False,170.0,20.0,Southern,False,Landlord,Apartments for Sale,32.783966,13.248413
1250000.0,Tripoli,Hai Alsslam,4.0,3.0,False,200.0,6.0,Unknown,False,Landlord,Apartments for Sale,31.94705,20.1413
325000.0,Benghazi,Al-Sayeda A'esha,4.0,2.0,False,180.0,0.0,Unknown,False,Agent,Apartments for Sale,32.049137,20.131525
700000.0,Tripoli,Al-Serraj,3.0,2.0,False,200.0,1.0,Unknown,False,Agent,Apartments for Sale,32.874873,13.254805
500000.0,Tripoli,Khalatat St,3.0,2.0,True,160.0,6.0,Eastern,False,Landlord,Apartments for Sale,32.871208,13.146643
180000.0,Al Khums,Other,4.0,2.0,False,175.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.77352,13.183477
1500000.0,Tripoli,Zawiyat Al Dahmani,2.0,2.0,False,120.0,20.0,Western,False,Agent,Apartments for Sale,32.755493,13.596101
700000.0,Tripoli,Al-Sabaa,4.0,2.0,False,175.0,0.0,Eastern,False,Agent,Apartments for Sale,32.827274,13.197671
900000.0,Tripoli,Al-Serraj,3.0,2.0,False,160.0,0.0,Western,False,Agent,Apartments for Sale,32.73309,13.05211
195000.0,Tripoli,Al-Shok Rd,3.0,3.0,False,205.0,1.0,Western,False,Landlord,Apartments for Sale,32.727272,13.33865
250000.0,Tripoli,Al-Serraj,4.0,3.0,False,190.0,1.0,Southeast,False,Agent,Apartments for Sale,32.743876,13.22597
175000.0,Tripoli,Khalatat St,1.0,1.0,False,222.0,0.0,Western,False,Landlord,Apartments for Sale,32.79775,13.097514
240000.0,Zawiya,Other,2.0,1.0,False,70.0,1.0,Northwest,False,Landlord,Apartments for Sale,32.828555,13.382393
820000.0,Benghazi,Qar Yunis,3.0,2.0,False,120.0,10.0,Northern,False,Landlord,Apartments for Sale,32.78396,13.309824
910000.0,Benghazi,Al-Majouri,2.0,2.0,False,95.0,20.0,Eastern,False,Agent,Apartments for Sale,32.12207,20.105009
1500000.0,Gharyan,Other,4.0,2.0,False,150.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.768601,13.34577
280000.0,Tripoli,Al-Serraj,3.0,2.0,False,170.0,10.0,Unknown,False,Landlord,Apartments for Sale,32.663433,13.302037
225000.0,Benghazi,Al Hada'iq,4.0,3.0,True,220.0,0.0,Northeast,False,Landlord,Apartments for Sale,32.569035,13.128031
500000.0,Tripoli,That Al-Emad,5.0,2.0,False,200.0,0.0,Northeast,False,Agent,Apartments for Sale,32.816667,13.266667
750000.0,Tripoli,Al Nasr St,3.0,2.0,True,180.0,10.0,Northern,False,Agent,Apartments for Sale,32.131332,20.126528
1150000.0,Tripoli,Al-Jamahirriyah St,3.0,1.0,False,160.0,20.0,Unknown,False,Landlord,Apartments for Sale,32.816666,13.266667
1350000.0,Tripoli,Janzour,5.0,1.0,True,140.0,10.0,Eastern,False,Landlord,Apartments for Sale,32.802771,13.241592
860000.0,Tripoli,Hay Al-Islami,2.0,2.0,False,130.0,20.0,Western,False,Landlord,Apartments for Sale,32.896024,13.20412
250000.0,Tripoli,Airport Road,3.0,2.0,True,140.0,6.0,Northern,False,Agent,Apartments for Sale,32.836929,13.107994
157000.0,Benghazi,As-Sulmani Al-Sharqi,3.0,1.0,False,140.0,6.0,Western,False,Agent,Apartments for Sale,32.747908,13.141957
630000.0,Tripoli,Al-Serraj,4.0,3.0,True,190.0,1.0,Eastern,False,Agent,Apartments for Sale,32.853289,13.102014
850000.0,Tripoli,Khalatat St,3.0,2.0,False,130.0,1.0,Northeast,False,Agent,Apartments for Sale,32.874873,13.254805
420000.0,Tripoli,Tareeq Al-Mashtal,3.0,3.0,True,180.0,6.0,Eastern,False,Landlord,Apartments for Sale,32.100197,20.130072
375000.0,Tripoli,Airport Road,4.0,2.0,False,145.0,10.0,Southeast,False,Landlord,Apartments for Sale,32.090149,20.090199
350000.0,Tripoli,Al-Sidra,3.0,3.0,False,175.0,0.0,Southern,False,Landlord,Apartments for Sale,32.749405,13.152256
290000.0,Tripoli,Al-Jabs,2.0,2.0,False,125.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.816666,13.266667
625000.0,Tripoli,Al-Serraj,2.0,1.0,False,95.0,0.0,Southeast,False,Landlord,Apartments for Sale,32.81369,13.174575
220000.0,Tripoli,Al-Hani,3.0,2.0,False,180.0,6.0,Unknown,False,Agent,Apartments for Sale,31.917013,19.98098
600000.0,Benghazi,Al-Salam,3.0,2.0,False,145.0,1.0,Northern,False,Landlord,Apartments for Sale,32.072927,20.086179
255000.0,Benghazi,Al Nahr Road,3.0,3.0,True,240.0,0.0,Northwest,False,Agent,Apartments for Sale,32.824344,13.111371
490000.0,Tripoli,Al-Kremiah,2.0,2.0,False,120.0,6.0,Southwest,False,Landlord,Apartments for Sale,32.800495,13.12064
245000.0,Tripoli,Tajura,4.0,2.0,False,150.0,20.0,Northern,False,Landlord,Apartments for Sale,32.749302,13.281001
1300000.0,Tripoli,Zawiyat Al Dahmani,3.0,2.0,False,159.0,10.0,Northeast,False,Agent,Apartments for Sale,32.827942,13.381835
450000.0,Tripoli,Bin Ashour,3.0,2.0,False,160.0,10.0,Northeast,False,Agent,Apartments for Sale,32.880986,13.184869
1200000.0,Benghazi,Qar Yunis,2.0,2.0,False,105.0,6.0,Northern,False,Landlord,Apartments for Sale,32.876901,13.257945
680000.0,Zawiya,Other,2.0,1.0,False,137.0,6.0,Northwest,True,Agent,Apartments for Sale,32.874873,13.254805
900000.0,Tripoli,Al-Seyaheyya,3.0,3.0,False,240.0,10.0,Southern,False,Agent,Apartments for Sale,32.875575,13.27555
1100000.0,Tripoli,Zawiyat Al Dahmani,3.0,2.0,False,150.0,10.0,Eastern,False,Agent,Apartments for Sale,32.849701,13.122361
975000.0,Tripoli,Qasr Bin Ghashir,4.0,2.0,False,150.0,6.0,Unknown,False,Agent,Apartments for Sale,32.855549,13.128197
210000.0,Tripoli,Abu Saleem,3.0,1.0,False,95.0,10.0,Northern,False,Landlord,Apartments for Sale,32.099801,20.086462
300000.0,Tripoli,Edraibi,3.0,2.0,False,150.0,10.0,Northern,False,Landlord,Apartments for Sale,32.744488,13.215256
400000.0,Tripoli,Al-Serraj,3.0,2.0,False,120.0,0.0,Western,False,Landlord,Apartments for Sale,32.860156,13.202024
1000000.0,Zawiya,Western Zawiya,3.0,2.0,False,130.0,1.0,Northwest,False,Landlord,Apartments for Sale,32.807686,13.281716
200000.0,Benghazi,Qar Yunis,3.0,2.0,False,122.0,10.0,Southern,False,Agent,Apartments for Sale,32.804907,13.481702
650000.0,Tripoli,Tajura,3.0,2.0,False,200.0,10.0,Northern,False,Landlord,Apartments for Sale,32.611145,12.617845
300000.0,Tripoli,Salah Al-Din,2.0,2.0,True,150.0,10.0,Unknown,False,Agent,Apartments for Sale,32.829826,13.211234
375000.0,Tripoli,Al-Karuba,4.0,2.0,False,185.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.264404,13.044426
1500000.0,Tripoli,Al-Sabaa,4.0,3.0,False,195.0,0.0,Southwest,False,Agent,Apartments for Sale,32.842966,13.260387
1200000.0,Tripoli,Bin Ashour,5.0,3.0,False,230.0,1.0,Unknown,False,Agent,Apartments for Sale,32.778972,13.318131
300000.0,Benghazi,Venice,3.0,2.0,False,135.0,0.0,Unknown,False,Agent,Apartments for Sale,31.967278,19.987686
263000.0,Tripoli,Al-Najila,1.0,1.0,True,110.0,20.0,Northwest,False,Landlord,Apartments for Sale,32.821907,13.076027
153000.0,Tripoli,Al-Jabs,2.0,1.0,False,120.0,0.0,Western,False,Agent,Apartments for Sale,32.778679,13.018893
215000.0,Tripoli,Al-Serraj,2.0,2.0,False,125.0,0.0,Northern,False,Landlord,Apartments for Sale,32.816395,13.122108
175000.0,Tripoli,Ain Zara,2.0,1.0,False,100.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.793349,13.050447
330000.0,Benghazi,Venice,2.0,2.0,False,125.0,0.0,Unknown,False,Agent,Apartments for Sale,32.318371,15.173064
450000.0,Tripoli,Al-Serraj,3.0,2.0,True,220.0,0.0,Southeast,False,Agent,Apartments for Sale,32.753298,13.143588
550000.0,Marj,Other,3.0,2.0,False,215.0,6.0,Northern,False,Landlord,Apartments for Sale,32.516372,13.009701
265000.0,Benghazi,Keesh,2.0,1.0,False,150.0,10.0,Unknown,False,Agent,Apartments for Sale,32.498225,20.819529
330000.0,Tripoli,Airport Road,3.0,1.0,False,110.0,10.0,Eastern,False,Landlord,Apartments for Sale,32.069254,20.06723
1300000.0,Misrata,Other,3.0,2.0,False,200.0,6.0,Unknown,False,Landlord,Apartments for Sale,32.856098,13.262019
200000.0,Tripoli,Al-Maqrif,3.0,1.0,False,150.0,20.0,Northern,False,Agent,Apartments for Sale,32.807269,13.096606
250000.0,Tripoli,Abu Saleem,3.0,1.0,False,120.0,1.0,Eastern,False,Agent,Apartments for Sale,32.603149,13.245832
1200000.0,Tripoli,Al-Mansoura,3.0,1.0,False,140.0,20.0,Unknown,False,Agent,Apartments for Sale,32.802544,13.244577
285000.0,Tripoli,Tajura,3.0,3.0,False,150.0,1.0,Southeast,False,Agent,Apartments for Sale,32.011336,20.021449
250000.0,Tripoli,Al-Serraj,3.0,2.0,False,142.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.826134,13.381911
950000.0,Tripoli,Bin Ashour,3.0,2.0,False,145.0,0.0,Unknown,False,Agent,Apartments for Sale,32.827942,13.381835
780000.0,Benghazi,Keesh,1.0,1.0,False,90.0,6.0,Northwest,False,Landlord,Apartments for Sale,32.827023,13.24649
450000.0,Tripoli,Ghut Shaal,1.0,1.0,True,80.0,20.0,Northern,False,Landlord,Apartments for Sale,32.725006,13.137152
460000.0,Tripoli,Khalatat St,4.0,2.0,False,180.0,1.0,Northeast,False,Agent,Apartments for Sale,32.703148,13.147227
275000.0,Tripoli,Al-Sabaa,5.0,3.0,False,185.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.773006,13.188315
475000.0,Tripoli,Al-Sabaa,4.0,3.0,False,185.0,1.0,Northeast,False,Agent,Apartments for Sale,32.871126,13.312342
1000000.0,Benghazi,Al Hawary,3.0,2.0,False,110.0,0.0,Western,False,Agent,Apartments for Sale,32.832123,13.033574
150000.0,Tripoli,Al-Sidra,3.0,2.0,False,125.0,1.0,Northern,False,Landlord,Apartments for Sale,32.770927,13.436521
320000.0,Benghazi,Masr St,1.0,1.0,True,90.0,6.0,Northern,False,Landlord,Apartments for Sale,32.613051,13.292517
250000.0,Benghazi,Al Hada'iq,2.0,2.0,False,120.0,20.0,Unknown,False,Agent,Apartments for Sale,32.771863,13.237471
650000.0,Benghazi,Venice,3.0,3.0,True,187.0,1.0,Unknown,False,Agent,Apartments for Sale,32.08905,20.090397
770000.0,Tripoli,Edraibi,3.0,1.0,False,130.0,20.0,Northern,False,Landlord,Apartments for Sale,32.100819,20.129892
600000.0,Tripoli,Khalatat St,2.0,2.0,False,125.0,1.0,Eastern,True,Landlord,Apartments for Sale,32.316204,15.096934
185000.0,Benghazi,Qar Yunis,1.0,2.0,True,100.0,6.0,Western,True,Landlord,Apartments for Sale,32.09552,20.090469
690000.0,Tripoli,Al-Sabaa,4.0,4.0,False,200.0,20.0,Southern,False,Landlord,Apartments for Sale,32.869499,13.225781
330000.0,Tripoli,Al Dahra,4.0,1.0,False,200.0,20.0,Unknown,False,Landlord,Apartments for Sale,32.888224,13.226661
165000.0,Tripoli,Al-Serraj,4.0,2.0,False,180.0,1.0,Northeast,False,Agent,Apartments for Sale,32.212963,15.103509
650000.0,Tripoli,Zawiyat Al Dahmani,4.0,2.0,False,130.0,6.0,Northern,False,Landlord,Apartments for Sale,32.854457,13.154242
420000.0,Tripoli,Edraibi,3.0,2.0,False,162.0,1.0,Northwest,False,Agent,Apartments for Sale,32.812111,13.260337
360000.0,Tripoli,Al-Masira Al-Kubra St,3.0,1.0,True,100.0,10.0,Northwest,False,Landlord,Apartments for Sale,32.769115,13.360326
450000.0,Tripoli,Shawqy St,3.0,1.0,False,120.0,20.0,Northeast,False,Landlord,Apartments for Sale,32.850079,13.127531
160000.0,Tripoli,Airport Road,3.0,2.0,False,150.0,10.0,Southeast,False,Landlord,Apartments for Sale,32.743961,13.181727
650000.0,Tripoli,Al-Hadaba'tool Rd,4.0,2.0,False,120.0,10.0,Northeast,False,Agent,Apartments for Sale,32.84544,13.255397
250000.0,Tripoli,Tajura,3.0,2.0,False,160.0,20.0,Northeast,False,Agent,Apartments for Sale,32.827942,13.381835
900000.0,Benghazi,Military Hospital,1.0,1.0,False,70.0,20.0,Eastern,False,Agent,Apartments for Sale,32.112736,20.087478
1000000.0,Misrata,Other,1.0,1.0,False,100.0,6.0,Western,False,Agent,Apartments for Sale,32.89669,13.243952
600000.0,Misrata,Tamina,3.0,2.0,False,200.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.119423,20.08679
630000.0,Tripoli,Tareeq Al-Mashtal,5.0,3.0,False,225.0,0.0,Unknown,False,Agent,Apartments for Sale,32.775272,13.202802
235000.0,Tripoli,Al-Seyaheyya,2.0,3.0,False,220.0,0.0,Eastern,False,Agent,Apartments for Sale,31.991516,20.132471
660000.0,Tripoli,Al-Serraj,2.0,2.0,False,200.0,0.0,Unknown,False,Landlord,Apartments for Sale,32.892269,13.235443
650000.0,Tripoli,Bin Ashour,3.0,1.0,False,145.0,20.0,Northern,False,Agent,Apartments for Sale,32.826041,13.078516
175000.0,Tripoli,Alfornaj,4.0,3.0,False,172.0,1.0,Southern,False,Landlord,Apartments for Sale,32.827942,13.381835
155000.0,Tripoli,Al-Serraj,3.0,2.0,False,113.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.863281,13.308369
480000.0,Tripoli,Al-Serraj,2.0,2.0,False,113.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.796581,13.331454
210000.0,Tripoli,Al-Najila,3.0,2.0,False,170.0,10.0,Unknown,False,Agent,Apartments for Sale,32.831912,13.103039
345000.0,Tripoli,Zawiyat Al Dahmani,4.0,3.0,False,240.0,0.0,Northern,False,Agent,Apartments for Sale,32.858232,13.202894
285000.0,Sabratha,Talil,2.0,2.0,False,125.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.80848,13.095013
300000.0,Tripoli,Al-Sidra,3.0,3.0,False,175.0,1.0,Southeast,False,Landlord,Apartments for Sale,32.795121,13.215781
330000.0,Tripoli,Edraibi,2.0,2.0,False,130.0,20.0,Eastern,False,Agent,Apartments for Sale,32.799486,13.229246
550000.0,Tripoli,Al-Serraj,4.0,3.0,False,164.0,0.0,Eastern,False,Agent,Apartments for Sale,32.856996,13.210352
300000.0,Benghazi,Venice,3.0,2.0,False,155.0,1.0,Northern,False,Agent,Apartments for Sale,32.821906,13.076027
1400000.0,Tripoli,Zanatah,4.0,3.0,False,175.0,1.0,Eastern,False,Agent,Apartments for Sale,32.054704,20.119411
550000.0,Tripoli,Al-Serraj,3.0,3.0,False,150.0,0.0,Northwest,False,Agent,Apartments for Sale,32.882415,13.203901
180000.0,Tripoli,Al-Baesh,3.0,2.0,False,128.0,1.0,Northeast,False,Landlord,Apartments for Sale,32.862607,13.160074
850000.0,Tripoli,Khalatat St,3.0,2.0,False,125.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.793281,13.291401
175000.0,Tripoli,Gorje,3.0,2.0,False,175.0,10.0,Eastern,False,Agent,Apartments for Sale,32.840776,13.072935
700000.0,Tripoli,Al-Serraj,4.0,3.0,False,165.0,0.0,Eastern,False,Agent,Apartments for Sale,32.727618,13.111697
1150000.0,Tripoli,Alfornaj,3.0,2.0,False,170.0,0.0,Eastern,False,Agent,Apartments for Sale,32.883335,13.203993
230000.0,Tripoli,Edraibi,2.0,2.0,True,170.0,0.0,Eastern,False,Agent,Apartments for Sale,32.826013,13.195286
540000.0,Tripoli,Wild Life Rd,2.0,2.0,False,166.0,6.0,Southwest,False,Landlord,Apartments for Sale,32.84176,13.173244
550000.0,Benghazi,Keesh,2.0,2.0,False,150.0,20.0,Western,False,Landlord,Apartments for Sale,32.778717,13.361871
520000.0,Tripoli,Zawiyat Al Dahmani,4.0,2.0,False,130.0,6.0,Unknown,False,Agent,Apartments for Sale,32.791148,13.334395
1250000.0,Tripoli,Bab Bin Ghashier,3.0,1.0,False,150.0,10.0,Unknown,False,Landlord,Apartments for Sale,32.849392,13.135032
1300000.0,Benghazi,Qar Yunis,2.0,2.0,False,150.0,20.0,Unknown,False,Agent,Apartments for Sale,32.825462,13.253901
225000.0,Tripoli,Hay Demsheq,3.0,3.0,False,225.0,1.0,Northeast,False,Landlord,Apartments for Sale,32.847977,13.325716
1000000.0,Misrata,Tripoli St,4.0,2.0,False,150.0,20.0,Northern,False,Agent,Apartments for Sale,32.774321,13.376466
295000.0,Tripoli,Al-Serraj,2.0,2.0,False,160.0,0.0,Unknown,False,Landlord,Apartments for Sale,32.796291,13.575484
185000.0,Benghazi,Keesh,3.0,2.0,False,180.0,10.0,Northwest,False,Agent,Apartments for Sale,32.827942,13.381835
530000.0,Tripoli,Abu Saleem,3.0,2.0,False,120.0,6.0,Northeast,False,Landlord,Apartments for Sale,32.651428,13.049058
175000.0,Tripoli,Al-Najila,3.0,2.0,False,160.0,10.0,Unknown,False,Agent,Apartments for Sale,32.808086,13.155282
1250000.0,Tripoli,Al-Sidra,4.0,2.0,False,180.0,1.0,Northern,False,Agent,Apartments for Sale,32.88138,13.219862
370000.0,Tripoli,Wild Life Rd,3.0,1.0,False,100.0,10.0,Unknown,True,Landlord,Apartments for Sale,32.805889,13.31773
1111000.0,Tripoli,Al-Serraj,3.0,3.0,False,180.0,1.0,Eastern,False,Landlord,Apartments for Sale,32.679726,13.158247
225000.0,Tripoli,Janzour,4.0,2.0,False,220.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.816667,13.266667
245000.0,Tripoli,Al-Serraj,1.0,2.0,False,90.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.838756,13.350834
980000.0,Misrata,Other,2.0,1.0,True,250.0,6.0,Northern,False,Landlord,Apartments for Sale,32.854706,13.187854
550000.0,Tripoli,Ain Zara,3.0,2.0,False,150.0,0.0,Unknown,False,Agent,Apartments for Sale,32.847462,13.239476
570000.0,Benghazi,Dakkadosta,3.0,2.0,True,150.0,0.0,Eastern,False,Agent,Apartments for Sale,32.851206,13.222921
155000.0,Tripoli,Al-Jabs,3.0,2.0,False,205.0,6.0,Unknown,False,Landlord,Apartments for Sale,32.295379,15.069931
520000.0,Benghazi,As-Sulmani Al-Sharqi,2.0,1.0,False,140.0,6.0,Western,False,Landlord,Apartments for Sale,32.817954,13.437241
650000.0,Benghazi,Masr St,2.0,1.0,False,120.0,1.0,Eastern,False,Agent,Apartments for Sale,32.816936,13.163482
250000.0,Murqub,Other,2.0,2.0,False,96.0,1.0,Northern,False,Landlord,Apartments for Sale,32.820766,13.441282
380000.0,Tripoli,Bin Ashour,4.0,3.0,False,190.0,1.0,Eastern,False,Agent,Apartments for Sale,32.816667,13.266667
750000.0,Tripoli,Al-Serraj,4.0,2.0,False,180.0,0.0,Northern,False,Agent,Apartments for Sale,32.778717,13.361871
1000000.0,Tripoli,Al-Serraj,4.0,3.0,False,150.0,0.0,Eastern,False,Agent,Apartments for Sale,32.811981,13.013561
1100000.0,Tripoli,Abu Meshmasha,2.0,2.0,False,120.0,6.0,Northern,False,Landlord,Apartments for Sale,32.088467,20.147427
400000.0,Tripoli,Zawiyat Al Dahmani,3.0,2.0,False,156.0,10.0,Northeast,False,Agent,Apartments for Sale,32.936085,13.055413
480000.0,Tripoli,Al-Hadaba'tool Rd,3.0,2.0,True,120.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.816667,13.266667
210000.0,Tripoli,Al-Serraj,5.0,3.0,False,240.0,0.0,Unknown,False,Landlord,Apartments for Sale,32.720509,13.148266
270000.0,Tripoli,Other,3.0,3.0,False,154.0,0.0,Southwest,False,Agent,Apartments for Sale,32.093371,20.138224
230000.0,Benghazi,Al Nahr Road,2.0,2.0,False,135.0,1.0,Western,False,Agent,Apartments for Sale,32.858737,13.078945
400000.0,Tripoli,Gorje,3.0,1.0,False,130.0,20.0,Northwest,False,Landlord,Apartments for Sale,32.816666,13.266667
480000.0,Tripoli,Al-Serraj,4.0,2.0,True,135.0,0.0,Eastern,False,Landlord,Apartments for Sale,31.94704,19.974515
1150000.0,Tripoli,Khalatat St,2.0,2.0,False,100.0,1.0,Western,False,Landlord,Apartments for Sale,32.810148,13.082207
200000.0,Benghazi,Al Hada'iq,3.0,3.0,False,180.0,1.0,Unknown,False,Agent,Apartments for Sale,32.827942,13.381835
500000.0,Tripoli,Al-Shok Rd,3.0,3.0,False,180.0,1.0,Southwest,False,Landlord,Apartments for Sale,32.092388,20.111109
685000.0,Tripoli,Tajura,4.0,3.0,False,150.0,1.0,Northeast,False,Landlord,Apartments for Sale,32.782093,13.331066
1500000.0,Benghazi,Al-Sayeda A'esha,3.0,2.0,False,175.0,0.0,Northern,False,Landlord,Apartments for Sale,32.079927,20.049383
180000.0,Tripoli,Al-Najila,3.0,2.0,False,160.0,10.0,Northern,False,Agent,Apartments for Sale,32.109722,20.108446
190000.0,Benghazi,Keesh,2.0,2.0,False,160.0,1.0,Northern,False,Landlord,Apartments for Sale,32.863796,13.200478
480000.0,Tripoli,Khalatat St,3.0,1.0,False,140.0,6.0,Eastern,False,Landlord,Apartments for Sale,32.772644,13.060912
1100000.0,Tripoli,Al-Jamahirriyah St,2.0,1.0,False,135.0,6.0,Unknown,False,Landlord,Apartments for Sale,32.840441,13.217496
1300000.0,Benghazi,Sidi Husain,3.0,1.0,False,200.0,20.0,Northeast,False,Agent,Apartments for Sale,32.871021,13.23137
550000.0,Tripoli,Al-Sidra,2.0,2.0,False,230.0,0.0,Unknown,True,Landlord,Apartments for Sale,32.788292,13.110903
180000.0,Benghazi,Al-Salam,1.0,7.0,False,90.0,0.0,Unknown,False,Landlord,Apartments for Sale,29.309547,21.662133
450000.0,Benghazi,Qar Yunis,2.0,2.0,False,100.0,0.0,Eastern,False,Agent,Apartments for Sale,32.781687,13.173064
180000.0,Tripoli,Al-Sidra,3.0,2.0,False,120.0,1.0,Southern,False,Landlord,Apartments for Sale,32.783379,13.209083
650000.0,Tripoli,Ain Zara,4.0,3.0,False,150.0,0.0,Western,False,Landlord,Apartments for Sale,32.012711,20.030416
800000.0,Benghazi,Al Hada'iq,3.0,3.0,False,180.0,1.0,Unknown,False,Landlord,Apartments for Sale,31.997106,20.021675
310000.0,Benghazi,As-Sulmani,3.0,2.0,False,150.0,20.0,Unknown,False,Landlord,Apartments for Sale,32.81694,13.266037
700000.0,Tripoli,Zawiyat Al Dahmani,3.0,2.0,False,150.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.861717,13.383128
500000.0,Tripoli,Al-Sidra,3.0,2.0,False,120.0,1.0,Unknown,False,Agent,Apartments for Sale,32.801476,13.353051
300000.0,Benghazi,Keesh,3.0,2.0,False,140.0,20.0,Southeast,False,Landlord,Apartments for Sale,32.696795,13.310458
650000.0,Tripoli,Al-Serraj,2.0,3.0,False,215.0,1.0,Unknown,True,Agent,Apartments for Sale,32.071877,20.195347
1000000.0,Tripoli,Al-Serraj,3.0,3.0,True,180.0,0.0,Unknown,False,Agent,Apartments for Sale,32.807594,13.217083
550000.0,Tripoli,Zawiyat Al Dahmani,3.0,1.0,False,130.0,20.0,Northern,False,Agent,Apartments for Sale,32.803429,13.07442
500000.0,Tripoli,Zawiyat Al Dahmani,3.0,1.0,False,120.0,20.0,Northeast,False,Landlord,Apartments for Sale,32.036857,12.867013
535000.0,Tripoli,Janzour,4.0,2.0,True,200.0,20.0,Northeast,False,Landlord,Apartments for Sale,32.788345,13.12427
1300000.0,Tripoli,Independence St,3.0,1.0,False,125.0,20.0,Northwest,False,Landlord,Apartments for Sale,32.81274,13.125288
450000.0,Benghazi,Al Hada'iq,3.0,3.0,False,180.0,1.0,Northern,False,Landlord,Apartments for Sale,32.096909,20.099829
1200000.0,Tripoli,Other,3.0,1.0,False,110.0,20.0,Eastern,False,Landlord,Apartments for Sale,32.851173,13.259686
550000.0,Tripoli,Sidi Al-Masri,3.0,2.0,False,140.0,20.0,Unknown,False,Landlord,Apartments for Sale,32.767467,13.289747
999999.0,Tripoli,Khalatat St,2.0,2.0,True,155.0,1.0,Unknown,True,Landlord,Apartments for Sale,32.565662,13.248022
485000.0,Tripoli,Al-Sidra,4.0,3.0,True,220.0,1.0,Unknown,False,Agent,Apartments for Sale,32.758427,13.353331
340000.0,Tripoli,Al Nasr St,2.0,2.0,True,210.0,10.0,Northwest,False,Agent,Apartments for Sale,32.103043,20.108549
850000.0,Tripoli,Ain Zara,3.0,3.0,False,150.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.868557,13.150171
1200000.0,Tripoli,Al-Serraj,3.0,2.0,True,150.0,0.0,Southeast,False,Landlord,Apartments for Sale,32.840429,13.264422
330000.0,Tripoli,Al Nasr St,4.0,2.0,False,170.0,10.0,Eastern,False,Agent,Apartments for Sale,32.787005,13.073244
1000000.0,Tripoli,Al-Serraj,3.0,3.0,False,130.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.713528,13.29463
350000.0,Tripoli,Tajura,3.0,2.0,False,145.0,20.0,Northern,False,Landlord,Apartments for Sale,32.815248,13.080964
600000.0,Tripoli,Airport Road,2.0,2.0,False,140.0,1.0,Northern,False,Landlord,Apartments for Sale,32.828125,13.360147
750000.0,Benghazi,Al Hawary,3.0,2.0,False,140.0,0.0,Unknown,False,Agent,Apartments for Sale,32.835373,13.12224
250000.0,Tripoli,Al-Shok Rd,3.0,2.0,False,110.0,1.0,Eastern,False,Landlord,Apartments for Sale,32.841991,13.13535
285000.0,Tripoli,Ain Zara,3.0,1.0,False,110.0,1.0,Southeast,False,Landlord,Apartments for Sale,32.794044,13.078004
800000.0,Benghazi,Shabna,3.0,1.0,False,180.0,0.0,Unknown,False,Agent,Apartments for Sale,32.800801,13.196549
